"","LICENSE_NBR","STATUS","CREATE_DATE","EXPIRATION_DATE","INDUSTRY","BUSINESS_NAME","address","BORO","Year","Year2"
"75","2021501-2-DCA","Inactive",2015-04-22,2016-12-31,"Cigarette Retail Dealer","NEW HORIZON DELI CORP","444 MARCUS GARVEY BLVD BROOKLYN NY 11216","BROOKLYN",2015,2016
"76","2021639-2-DCA","Inactive",2015-04-24,2016-12-31,"Cigarette Retail Dealer","K H MINI MART INC","1214 REMSEN AVE BROOKLYN NY 11236","BROOKLYN",2015,2016
"77","2021757-2-DCA","Inactive",2015-04-28,2016-12-31,"Cigarette Retail Dealer","PUFF PALACE TOBACCO SHOP CORP","1525 GATES AVE BROOKLYN NY 11237","BROOKLYN",2015,2016
"78","2021857-2-DCA","Inactive",2015-04-29,2016-12-31,"Cigarette Retail Dealer","UTICA CANDY & SMOKE SHOP INC","280 UTICA AVE BROOKLYN NY 11213","BROOKLYN",2015,2016
"79","2021875-2-DCA","Inactive",2015-04-29,2016-12-31,"Cigarette Retail Dealer","EL DUENDE GROCERY CORP","1053 ROGERS AVE BROOKLYN NY 11226","BROOKLYN",2015,2016
"80","2021908-2-DCA","Inactive",2015-04-30,2016-12-31,"Cigarette Retail Dealer","L & J Top Trading NY Inc","7106 18TH AVE BROOKLYN NY 11204","BROOKLYN",2015,2016
"81","2022034-2-DCA","Inactive",2015-05-01,2016-12-31,"Cigarette Retail Dealer","96 ORGANIC FOOD MARKET INC","96 KINGSTON AVE BROOKLYN NY 11213","BROOKLYN",2015,2016
"82","2022094-2-DCA","Inactive",2015-05-04,2016-12-31,"Cigarette Retail Dealer","HAIFA MARKET INC","263 FLATBUSH AVE BROOKLYN NY 11217","BROOKLYN",2015,2016
"83","2022506-2-DCA","Inactive",2015-05-11,2016-12-31,"Cigarette Retail Dealer","GREEN BROCCOLI FARM INC","591 FRANKLIN AVE BROOKLYN NY 11238","BROOKLYN",2015,2016
"84","2022489-2-DCA","Inactive",2015-05-11,2016-12-31,"Cigarette Retail Dealer","87 E 94TH ST. DELI & GROCERY INC","87 E 94TH ST BROOKLYN NY 11212","BROOKLYN",2015,2016
"85","2022798-2-DCA","Inactive",2015-05-14,2016-12-31,"Cigarette Retail Dealer","EDWIN ORGANIC GROCERY & DELI CORP","3317 FULTON ST BROOKLYN NY 11208","BROOKLYN",2015,2016
"86","2022976-2-DCA","Inactive",2015-05-18,2016-12-31,"Cigarette Retail Dealer","NYC BIG DELI INC","2847 CHURCH AVE BROOKLYN NY 11226","BROOKLYN",2015,2016
"87","2023061-2-DCA","Inactive",2015-05-19,2016-12-31,"Cigarette Retail Dealer","44 NEWSSTAND CORP","44A WILLOUGHBY ST BROOKLYN NY 11201","BROOKLYN",2015,2016
"88","2023106-2-DCA","Inactive",2015-05-20,2016-12-31,"Cigarette Retail Dealer","NABEEL ALMASHMALLY","4823 CHURCH AVE BROOKLYN NY 11203","BROOKLYN",2015,2016
"89","2023138-2-DCA","Inactive",2015-05-20,2016-12-31,"Cigarette Retail Dealer","183 BEDFORD FOOD CORP","183 BEDFORD AVE BROOKLYN NY 11211","BROOKLYN",2015,2016
"90","2023243-2-DCA","Inactive",2015-05-22,2016-12-31,"Cigarette Retail Dealer","560 GROCERY & FOOD CORP","560 REMSEN AVE BROOKLYN NY 11236","BROOKLYN",2015,2016
"91","2023305-2-DCA","Inactive",2015-05-26,2016-12-31,"Cigarette Retail Dealer","SILVER STORE GROCERY AND SMOKE SHOP CORP","2212 PITKIN AVE BROOKLYN NY 11207","BROOKLYN",2015,2016
"92","2023347-2-DCA","Inactive",2015-05-26,2016-12-31,"Cigarette Retail Dealer","MR. FULTON GRILL & DELI CORP.","3 ROCHESTER AVE BROOKLYN NY 11233","BROOKLYN",2015,2016
"93","2023375-2-DCA","Inactive",2015-05-27,2016-12-31,"Cigarette Retail Dealer","3 BROTHERS DELI AND CONVENIENCE CORP","412 UTICA AVE BROOKLYN NY 11213","BROOKLYN",2015,2016
"94","2023441-2-DCA","Inactive",2015-05-28,2016-12-31,"Cigarette Retail Dealer","SUNSET CONVENIENCE CORP","4228 5TH AVE BROOKLYN NY 11232","BROOKLYN",2015,2016
"95","2023580-2-DCA","Inactive",2015-06-01,2016-12-31,"Cigarette Retail Dealer","ALBANY DELI & MEAT CORP","200 ALBANY AVE BROOKLYN NY 11213","BROOKLYN",2015,2016
"96","2023712-2-DCA","Inactive",2015-06-02,2016-12-31,"Cigarette Retail Dealer","L & J SUPERMARKET II INC.","1252 AVENUE U BROOKLYN NY 11229","BROOKLYN",2015,2016
"97","2023694-2-DCA","Inactive",2015-06-02,2016-12-31,"Cigarette Retail Dealer","HERRERA, LEONARDO","560 EVERGREEN AVE BROOKLYN NY 11221","BROOKLYN",2015,2016
"98","2023762-2-DCA","Inactive",2015-06-03,2016-12-31,"Cigarette Retail Dealer","CANDY WORLD DELI CORP","1043 MANHATTAN AVE BROOKLYN NY 11222","BROOKLYN",2015,2016
"99","2023821-2-DCA","Inactive",2015-06-03,2016-12-31,"Cigarette Retail Dealer","MADISON MONROE FLUSHING CORPORATION","4511 AVENUE L BROOKLYN NY 11234","BROOKLYN",2015,2016
"100","2023848-2-DCA","Inactive",2015-06-04,2016-12-31,"Cigarette Retail Dealer","BROTHERS BODEGA INC","846 JAMAICA AVE BROOKLYN NY 11208","BROOKLYN",2015,2016
"101","2023858-2-DCA","Inactive",2015-06-04,2016-12-31,"Cigarette Retail Dealer","ALI, NAGI MANSOOR","2059 FULTON ST BROOKLYN NY 11233","BROOKLYN",2015,2016
"102","2023922-2-DCA","Inactive",2015-06-05,2016-12-31,"Cigarette Retail Dealer","C.B. DELI GROCERY CORP.","194 KINGSLAND AVE BROOKLYN NY 11222","BROOKLYN",2015,2016
"103","2023919-2-DCA","Inactive",2015-06-05,2016-12-31,"Cigarette Retail Dealer","ITALMEX CO INC","8003 18TH AVE BROOKLYN NY 11214","BROOKLYN",2015,2016
"104","2024098-2-DCA","Inactive",2015-06-09,2016-12-31,"Cigarette Retail Dealer","DYKER HEIGHTS GROCERY INC","7721 13TH AVE BROOKLYN NY 11228","BROOKLYN",2015,2016
"105","2024096-2-DCA","Inactive",2015-06-09,2016-12-31,"Cigarette Retail Dealer","FULTON EXPRESS DELI AND GROCERY CORP","1922 FULTON ST BROOKLYN NY 11233","BROOKLYN",2015,2016
"106","2024121-2-DCA","Inactive",2015-06-10,2016-12-31,"Cigarette Retail Dealer","KING OF FULTON DELI & TOBACCO INC.","2057 FULTON ST BROOKLYN NY 11233","BROOKLYN",2015,2016
"107","2024209-2-DCA","Inactive",2015-06-11,2016-12-31,"Cigarette Retail Dealer","G&S FOOD CORP I","2793B 86TH ST BROOKLYN NY 11223","BROOKLYN",2015,2016
"108","2024321-2-DCA","Inactive",2015-06-12,2016-12-31,"Cigarette Retail Dealer","RADDA DELI GROCERY CORP","309 SARATOGA AVE BROOKLYN NY 11233","BROOKLYN",2015,2016
"109","2024326-2-DCA","Inactive",2015-06-12,2016-12-31,"Cigarette Retail Dealer","OSORIO FOOD CORP.","2665 PITKIN AVE BROOKLYN NY 11208","BROOKLYN",2015,2016
"110","2024304-2-DCA","Inactive",2015-06-12,2016-12-31,"Cigarette Retail Dealer","FOSTER MART INC","9702 FOSTER AVE BROOKLYN NY 11236","BROOKLYN",2015,2016
"111","2024443-2-DCA","Inactive",2015-06-16,2016-12-31,"Cigarette Retail Dealer","CORTELYOU ROAD GROCERY STORE INC","1088 FLATBUSH AVE BROOKLYN NY 11226","BROOKLYN",2015,2016
"112","2024580-2-DCA","Inactive",2015-06-18,2016-12-31,"Cigarette Retail Dealer","FOTOUH DELI, GROCERY AND GRILL INC","2706 MERMAID AVE BROOKLYN NY 11224","BROOKLYN",2015,2016
"113","2024666-2-DCA","Inactive",2015-06-22,2016-12-31,"Cigarette Retail Dealer","S.B.C. LAUNDROMAT, INC.","489 ROCKAWAY AVE BROOKLYN NY 11212","BROOKLYN",2015,2016
"114","2024657-2-DCA","Inactive",2015-06-22,2016-12-31,"Cigarette Retail Dealer","BARCELONA DELI & COFFEE SHOP, CORP","5716 5TH AVE BROOKLYN NY 11220","BROOKLYN",2015,2016
"115","2024752-2-DCA","Inactive",2015-06-23,2016-12-31,"Cigarette Retail Dealer","OWOYELE, ADESOLA","1204 FLATBUSH AVE BROOKLYN NY 11226","BROOKLYN",2015,2016
"116","2024722-2-DCA","Inactive",2015-06-23,2016-12-31,"Cigarette Retail Dealer","DAILY GROCERY INC","3153 FULTON ST BROOKLYN NY 11208","BROOKLYN",2015,2016
"117","2024774-2-DCA","Inactive",2015-06-24,2016-12-31,"Cigarette Retail Dealer","BRITEWAY MINIMART INC.","668 3RD AVE BROOKLYN NY 11232","BROOKLYN",2015,2016
"118","2024812-2-DCA","Inactive",2015-06-24,2016-12-31,"Cigarette Retail Dealer","DIAA BAGEL & DELI PLUS INC","887 FULTON ST BROOKLYN NY 11238","BROOKLYN",2015,2016
"119","2025043-2-DCA","Inactive",2015-06-30,2016-12-31,"Cigarette Retail Dealer","NIDHI FOOD INC","4001 5TH AVE BROOKLYN NY 11232","BROOKLYN",2015,2016
"120","2025243-2-DCA","Inactive",2015-07-02,2016-12-31,"Cigarette Retail Dealer","313 CENTRAL DELI CORP","313 CENTRAL AVE BROOKLYN NY 11221","BROOKLYN",2015,2016
"121","2025368-2-DCA","Inactive",2015-07-07,2016-12-31,"Cigarette Retail Dealer","GOURMET PANTRY INC","639 VANDERBILT AVE BROOKLYN NY 11238","BROOKLYN",2015,2016
"122","2025446-2-DCA","Inactive",2015-07-08,2016-12-31,"Cigarette Retail Dealer","5TH AVE SMOKE SHOP AND GROCERY INC","8126 5TH AVE BROOKLYN NY 11209","BROOKLYN",2015,2016
"123","2025423-2-DCA","Inactive",2015-07-08,2016-12-31,"Cigarette Retail Dealer","ZAARA FOOD INC","1825 CHURCH AVE BROOKLYN NY 11226","BROOKLYN",2015,2016
"124","2025491-2-DCA","Inactive",2015-07-09,2016-12-31,"Cigarette Retail Dealer","Express Deli Ranch Corp","1040 NOSTRAND AVE BROOKLYN NY 11225","BROOKLYN",2015,2016
"125","2025588-2-DCA","Inactive",2015-07-13,2016-12-31,"Cigarette Retail Dealer","RODRIGUEZ GROCERY II CORP","172 S 3RD ST BROOKLYN NY 11211","BROOKLYN",2015,2016
"126","2025650-2-DCA","Inactive",2015-07-14,2016-12-31,"Cigarette Retail Dealer","21ST AVE. NEWSSTAND INC","8508 21ST AVE BROOKLYN NY 11214","BROOKLYN",2015,2016
"127","2025622-2-DCA","Inactive",2015-07-14,2016-12-31,"Cigarette Retail Dealer","Fast Deli Inc","103 3RD AVE BROOKLYN NY 11217","BROOKLYN",2015,2016
"128","2025946-2-DCA","Inactive",2015-07-21,2016-12-31,"Cigarette Retail Dealer","2053 PITKIN MINIMARKET, INC.","2053 PITKIN AVE BROOKLYN NY 11207","BROOKLYN",2015,2016
"129","2026022-2-DCA","Inactive",2015-07-23,2016-12-31,"Cigarette Retail Dealer","POL-BAER ENTERPRISES LLC","40 NOSTRAND AVE BROOKLYN NY 11205","BROOKLYN",2015,2016
"130","2026036-2-DCA","Inactive",2015-07-23,2016-12-31,"Cigarette Retail Dealer","FU AN GROCERY INC","4801 8TH AVE BROOKLYN NY 11220","BROOKLYN",2015,2016
"131","2026040-2-DCA","Inactive",2015-07-23,2016-12-31,"Cigarette Retail Dealer","NORTH AMERICA FUHENG INTERNATIONAL TRADING INC","8118 5TH AVE BROOKLYN NY 11209","BROOKLYN",2015,2016
"132","2026503-2-DCA","Inactive",2015-08-03,2016-12-31,"Cigarette Retail Dealer","YAFA EXPRESS DELI CORP","361 SUTTER AVE BROOKLYN NY 11212","BROOKLYN",2015,2016
"133","2026636-2-DCA","Inactive",2015-08-05,2016-12-31,"Cigarette Retail Dealer","2124 CATON FOOD CORP","2124 CATON AVE BROOKLYN NY 11226","BROOKLYN",2015,2016
"134","2026755-2-DCA","Inactive",2015-08-07,2016-12-31,"Cigarette Retail Dealer","2552 DELI CORP","2552 PITKIN AVE BROOKLYN NY 11208","BROOKLYN",2015,2016
"135","2026735-2-DCA","Inactive",2015-08-07,2016-12-31,"Cigarette Retail Dealer","NEW ODEY 1 DELI CORP","1742 PITKIN AVE BROOKLYN NY 11212","BROOKLYN",2015,2016
"136","2026902-2-DCA","Inactive",2015-08-11,2016-12-31,"Cigarette Retail Dealer","BROOKLYN CANDY & TOBACCO CORP","2165 NOSTRAND AVE BROOKLYN NY 11210","BROOKLYN",2015,2016
"137","2026898-2-DCA","Inactive",2015-08-11,2016-12-31,"Cigarette Retail Dealer","438 GOURMET DELI CORP","438 NOSTRAND AVE BROOKLYN NY 11216","BROOKLYN",2015,2016
