"","LICENSE_NBR","STATUS","CREATE_DATE","EXPIRATION_DATE","INDUSTRY","BUSINESS_NAME","address","BORO","Year","Year2"
"18","2019981-2-DCA","Inactive",2015-03-25,2016-12-31,"Cigarette Retail Dealer","Savory Deli & Grocery Inc","1840 AMSTERDAM AVE NEW YORK NY 10031","MANHATTAN",2015,2016
"19","2019986-2-DCA","Inactive",2015-03-25,2016-12-31,"Cigarette Retail Dealer","Faiz Deli Grocery LLC","1993 LEXINGTON AVE NEW YORK NY 10035","MANHATTAN",2015,2016
"20","2020048-2-DCA","Inactive",2015-03-26,2016-12-31,"Cigarette Retail Dealer","Litecoast LLC","332 GRAND ST NEW YORK NY 10002","MANHATTAN",2015,2016
"21","2020193-2-DCA","Inactive",2015-03-31,2016-12-31,"Cigarette Retail Dealer","MD WEST SIDE GOURMET CORP","2528 BROADWAY NEW YORK NY 10025","MANHATTAN",2015,2016
"22","2020427-2-DCA","Inactive",2015-04-02,2016-12-31,"Cigarette Retail Dealer","KASADURO DELI AND GROCERY INC","123 AVENUE A NEW YORK NY 10009","MANHATTAN",2015,2016
"23","2021518-2-DCA","Active",2015-04-22,2016-12-31,"Cigarette Retail Dealer","PORT AUTHORITY CONVENIENCE INC","531 9TH AVE NEW YORK NY 10018","MANHATTAN",2015,2016
"24","2021672-2-DCA","Inactive",2015-04-24,2016-12-31,"Cigarette Retail Dealer","MAGD DELI CORP","3440 BROADWAY NEW YORK NY 10031","MANHATTAN",2015,2016
"25","2021678-2-DCA","Inactive",2015-04-24,2016-12-31,"Cigarette Retail Dealer","FIRST AVE LEE'S MARKET","1797 1ST AVE NEW YORK NY 10128","MANHATTAN",2015,2016
"26","2021693-2-DCA","Inactive",2015-04-27,2016-12-31,"Cigarette Retail Dealer","579 ISLAND MARKET INC","579 MAIN ST NEW YORK NY 10044","MANHATTAN",2015,2016
"27","2021736-2-DCA","Inactive",2015-04-27,2016-12-31,"Cigarette Retail Dealer","1520 GREENLAND DELI CORP","1520 AMSTERDAM AVE NEW YORK NY 10031","MANHATTAN",2015,2016
"28","2022089-2-DCA","Inactive",2015-05-04,2016-12-31,"Cigarette Retail Dealer","CHERRY GOURMET DELI AND GROCERY INC","1575 LEXINGTON AVE NEW YORK NY 10029","MANHATTAN",2015,2016
"29","2022482-2-DCA","Inactive",2015-05-11,2016-12-31,"Cigarette Retail Dealer","DON MARTO MINIMARKET CORP","2143 AMSTERDAM AVE NEW YORK NY 10032","MANHATTAN",2015,2016
"30","2022805-2-DCA","Inactive",2015-05-14,2016-12-31,"Cigarette Retail Dealer","ST NICHOLAS FOOD INC","285 SAINT NICHOLAS AVE NEW YORK NY 10027","MANHATTAN",2015,2016
"31","2022961-2-DCA","Inactive",2015-05-18,2016-12-31,"Cigarette Retail Dealer","JOKER SMOKE SHOP CORP","174 E 103RD ST NEW YORK NY 10029","MANHATTAN",2015,2016
"32","2023436-2-DCA","Inactive",2015-05-28,2016-12-31,"Cigarette Retail Dealer","NUEVO DIA FRUITS PLUS CORP.","122 E 116TH ST NEW YORK NY 10029","MANHATTAN",2015,2016
"33","2023577-2-DCA","Inactive",2015-06-01,2016-12-31,"Cigarette Retail Dealer","ST. PHILOPATER MARCURIUS INC","856 AMSTERDAM AVE NEW YORK NY 10025","MANHATTAN",2015,2016
"34","2023632-2-DCA","Inactive",2015-06-01,2016-12-31,"Cigarette Retail Dealer","7-ELEVEN, INC.","600 COLUMBUS AVE NEW YORK NY 10024","MANHATTAN",2015,2016
"35","2023816-2-DCA","Inactive",2015-06-03,2016-12-31,"Cigarette Retail Dealer","1418 GROCERY & CANDY CORP","1418 SAINT NICHOLAS AVE NEW YORK NY 10033","MANHATTAN",2015,2016
"36","2023892-2-DCA","Inactive",2015-06-04,2016-12-31,"Cigarette Retail Dealer","1544 MADISON DELI CORP.","1544 MADISON AVE NEW YORK NY 10029","MANHATTAN",2015,2016
"37","2023962-2-DCA","Active",2015-06-05,2016-12-31,"Cigarette Retail Dealer","26 TOBACCO SHOP CORP","26 AVENUE C NEW YORK NY 10009","MANHATTAN",2015,2016
"38","2024032-2-DCA","Inactive",2015-06-08,2016-12-31,"Cigarette Retail Dealer","STOP AND SHOP II CORP.","3866 10TH AVE NEW YORK NY 10034","MANHATTAN",2015,2016
"39","2024103-2-DCA","Inactive",2015-06-09,2016-12-31,"Cigarette Retail Dealer","NATURAL HIGH POINT MARKET INC","1716 2ND AVE NEW YORK NY 10128","MANHATTAN",2015,2016
"40","2024500-2-DCA","Inactive",2015-06-17,2016-12-31,"Cigarette Retail Dealer","FRESH GRILL DELI INC","2121 FREDERICK DOUGLASS BLVD NEW YORK NY 10026","MANHATTAN",2015,2016
"41","2024629-2-DCA","Inactive",2015-06-19,2016-12-31,"Cigarette Retail Dealer","J.B. GROCERY CORP.","51 THAYER ST NEW YORK NY 10040","MANHATTAN",2015,2016
"42","2024805-2-DCA","Inactive",2015-06-24,2016-12-31,"Cigarette Retail Dealer","JACOB SHOP INC","85 PITT ST NEW YORK NY 10002","MANHATTAN",2015,2016
"43","2025539-2-DCA","Inactive",2015-07-10,2016-12-31,"Cigarette Retail Dealer","1 AZEEZ DELI CORP","1220 SAINT NICHOLAS AVE NEW YORK NY 10032","MANHATTAN",2015,2016
"44","2025758-2-DCA","Inactive",2015-07-16,2016-12-31,"Cigarette Retail Dealer","CITY DELI CORP I","1588 AMSTERDAM AVE NEW YORK NY 10031","MANHATTAN",2015,2016
"45","2025992-2-DCA","Inactive",2015-07-22,2016-12-31,"Cigarette Retail Dealer","WORLD CLASS DELI AND GRILL ORGANIC PLUS CORP.","5025 BROADWAY NEW YORK NY 10034","MANHATTAN",2015,2016
"46","2026083-2-DCA","Inactive",2015-07-24,2016-12-31,"Cigarette Retail Dealer","AMYDIYA ENTERPRISES INC.","520 3RD AVE NEW YORK NY 10016","MANHATTAN",2015,2016
"47","2026477-2-DCA","Inactive",2015-08-03,2016-12-31,"Cigarette Retail Dealer","STOP & GO CONVENIENCE INC","1739 AMSTERDAM AVE NEW YORK NY 10031","MANHATTAN",2015,2016
"48","2026587-2-DCA","Inactive",2015-08-04,2016-12-31,"Cigarette Retail Dealer","Beverages and Beyond Distributers, LLC","605 W 48TH ST NEW YORK NY 10036","MANHATTAN",2015,2016
"49","2026586-2-DCA","Inactive",2015-08-04,2016-12-31,"Cigarette Retail Dealer","Beverages and Beyond Distributers, LLC","637 W 50TH ST NEW YORK NY 10019","MANHATTAN",2015,2016
"50","2026557-2-DCA","Inactive",2015-08-04,2016-12-31,"Cigarette Retail Dealer","Freedom Grocery & Tobacco Inc","179A CHURCH ST NEW YORK NY 10007","MANHATTAN",2015,2016
"51","2026643-2-DCA","Inactive",2015-08-06,2016-12-31,"Cigarette Retail Dealer","MWDBC Store 6 LLC","4084 BROADWAY NEW YORK NY 10032","MANHATTAN",2015,2016
"52","2027021-2-DCA","Inactive",2015-08-13,2016-12-31,"Cigarette Retail Dealer","ALZEER DELI AND GROCERY CORP","418 LENOX AVE NEW YORK NY 10037","MANHATTAN",2015,2016
"53","2027475-2-DCA","Inactive",2015-08-25,2016-12-31,"Cigarette Retail Dealer","DAWN TO DUSK CONVENIENCE AND SMOKE INC","401 E 57TH ST NEW YORK NY 10022","MANHATTAN",2015,2016
"54","2028107-2-DCA","Inactive",2015-09-04,2016-12-31,"Cigarette Retail Dealer","NAGLE DELI SMOKE SHOP & CONVENIENCE STORE LLC","126 NAGLE AVE NEW YORK NY 10040","MANHATTAN",2015,2016
"55","2028110-2-DCA","Inactive",2015-09-04,2016-12-31,"Cigarette Retail Dealer","MAT GROCERY INC","1862 LEXINGTON AVE NEW YORK NY 10029","MANHATTAN",2015,2016
"56","2028235-2-DCA","Inactive",2015-09-10,2016-12-31,"Cigarette Retail Dealer","JC 32ND ST. DELI, INC.","138 W 32ND ST NEW YORK NY 10001","MANHATTAN",2015,2016
"57","2028280-2-DCA","Inactive",2015-09-11,2016-12-31,"Cigarette Retail Dealer","FUNFAIR DELI CORP","537 LENOX AVE NEW YORK NY 10037","MANHATTAN",2015,2016
"58","2028277-2-DCA","Inactive",2015-09-11,2016-12-31,"Cigarette Retail Dealer","141 FANCY DELI CORP","332 W 141ST ST NEW YORK NY 10030","MANHATTAN",2015,2016
"59","2028509-2-DCA","Inactive",2015-09-17,2016-12-31,"Cigarette Retail Dealer","ALEGRIA DELI GROCERY INC.","112 NAGLE AVE NEW YORK NY 10040","MANHATTAN",2015,2016
"60","2028662-2-DCA","Inactive",2015-09-21,2016-12-31,"Cigarette Retail Dealer","Beverages and Beyond Distributers, LLC","431 W 16TH ST NEW YORK NY 10011","MANHATTAN",2015,2016
"61","2028657-2-DCA","Inactive",2015-09-21,2016-12-31,"Cigarette Retail Dealer","SHAM'S GROCERY CORP","132 E 125TH ST NEW YORK NY 10035","MANHATTAN",2015,2016
"62","2028850-2-DCA","Inactive",2015-09-25,2016-12-31,"Cigarette Retail Dealer","Beverages and Beyond Distributers, LLC","621 W 46TH ST NEW YORK NY 10036","MANHATTAN",2015,2016
"63","2029228-2-DCA","Inactive",2015-10-06,2016-12-31,"Cigarette Retail Dealer","MR. MOE'S DELI INC","2001 3RD AVE NEW YORK NY 10029","MANHATTAN",2015,2016
"64","2029423-2-DCA","Inactive",2015-10-13,2016-12-31,"Cigarette Retail Dealer","HABIBY DELI INC","100 E 116TH ST NEW YORK NY 10029","MANHATTAN",2015,2016
"65","2029426-2-DCA","Inactive",2015-10-13,2016-12-31,"Cigarette Retail Dealer","S&M GROCERY STORE INC","449 W 206TH ST NEW YORK NY 10034","MANHATTAN",2015,2016
"66","2029407-2-DCA","Inactive",2015-10-13,2016-12-31,"Cigarette Retail Dealer","SECOND AND THIRD DELI GROCERY CORP","237 E 115TH ST NEW YORK NY 10029","MANHATTAN",2015,2016
"67","2029422-2-DCA","Inactive",2015-10-13,2016-12-31,"Cigarette Retail Dealer","ALYAMAMAH GROCERY INC","1753 AMSTERDAM AVE NEW YORK NY 10031","MANHATTAN",2015,2016
"68","2029913-2-DCA","Inactive",2015-10-28,2016-12-31,"Cigarette Retail Dealer","SPEEDWAY LLC","505 W 45TH ST NEW YORK NY 10036","MANHATTAN",2015,2016
"69","2029959-2-DCA","Inactive",2015-10-29,2016-12-31,"Cigarette Retail Dealer","SPEEDWAY LLC","120 W 145TH ST NEW YORK NY 10039","MANHATTAN",2015,2016
"70","2029958-2-DCA","Inactive",2015-10-29,2016-12-31,"Cigarette Retail Dealer","7-ELEVEN, INC.","801 AMSTERDAM AVE NEW YORK NY 10025","MANHATTAN",2015,2016
"71","2029948-2-DCA","Inactive",2015-10-29,2016-12-31,"Cigarette Retail Dealer","2259 HARLEM FRESH MARKET CORP","2259 ADAM CLAYTON POWELL JR BLVD NEW YORK NY 10027","MANHATTAN",2015,2016
"72","2030077-2-DCA","Inactive",2015-11-02,2016-12-31,"Cigarette Retail Dealer","East Village Tobacco And Variety Shop, Inc","350 E 9TH ST NEW YORK NY 10003","MANHATTAN",2015,2016
"73","2030273-2-DCA","Inactive",2015-11-09,2016-12-31,"Cigarette Retail Dealer","ROCKWELL COFFEE SHOP INC","105 BROAD ST NEW YORK NY 10004","MANHATTAN",2015,2016
"74","2030715-2-DCA","Inactive",2015-11-23,2016-12-31,"Cigarette Retail Dealer","TUMBLR SNACK SHOP CORP","1281 SAINT NICHOLAS AVE NEW YORK NY 10033","MANHATTAN",2015,2016
"75","2030880-2-DCA","Inactive",2015-11-27,2016-12-31,"Cigarette Retail Dealer","2ND AVENUE MARKETPLACE, INC","343 2ND AVE NEW YORK NY 10003","MANHATTAN",2015,2016
"76","2030864-2-DCA","Inactive",2015-11-27,2016-12-31,"Cigarette Retail Dealer","LH DELI CORP","552 7TH AVE NEW YORK NY 10018","MANHATTAN",2015,2016
"77","2031076-2-DCA","Inactive",2015-12-04,2016-12-31,"Cigarette Retail Dealer","GROTTA AZZURRA IMPORTS INC","177 MULBERRY ST NEW YORK NY 10013","MANHATTAN",2015,2016
"78","2031998-2-DCA","Inactive",2015-12-31,2016-12-31,"Cigarette Retail Dealer","SWEET AND SALT INC","167 W 33RD ST NEW YORK NY 10001","MANHATTAN",2015,2016
"79","2016985-1-DCA","Active",2015-01-02,2017-12-31,"Cigarette Retail Dealer","T AND M DELI FOOD CORP.","71 CABRINI BLVD NEW YORK NY 10033","MANHATTAN",2015,2017
"80","2017009-1-DCA","Active",2015-01-05,2017-12-31,"Cigarette Retail Dealer","EAST HARLEM GROCERY CORP","85 E 110TH ST NEW YORK NY 10029","MANHATTAN",2015,2017
"81","2017011-1-DCA","Active",2015-01-05,2017-12-31,"Cigarette Retail Dealer","ALI 2023 DELI & GROCERY LLC","2023 7TH AVE NEW YORK NY 10027","MANHATTAN",2015,2017
"82","2017044-1-DCA","Active",2015-01-05,2017-12-31,"Cigarette Retail Dealer","N NEWS LLC","N/E/C PARK PLACE NEW YORK NY 10007","MANHATTAN",2015,2017
"83","2017048-1-DCA","Active",2015-01-05,2017-12-31,"Cigarette Retail Dealer","REY'S GROCERY DELI COPP","288 AUDUBON AVE NEW YORK NY 10033","MANHATTAN",2015,2017
"84","2017062-1-DCA","Active",2015-01-06,2017-12-31,"Cigarette Retail Dealer","AVENUE A DELI & FOOD INC.","24 AVENUE A NEW YORK NY 10009","MANHATTAN",2015,2017
"85","2017079-1-DCA","Active",2015-01-06,2017-12-31,"Cigarette Retail Dealer","PINK BLUE MALL INC.","1364 LEXINGTON AVE NEW YORK NY 10128","MANHATTAN",2015,2017
"86","2017904-1-DCA","Active",2015-02-03,2017-12-31,"Cigarette Retail Dealer","STOP ONE FOOD MARKET INC","748 10TH AVE NEW YORK NY 10019","MANHATTAN",2015,2017
"87","2018840-2-DCA","Active",2015-03-02,2017-12-31,"Cigarette Retail Dealer","YANG, KIN PENG","NULL GRAND STREET NEW YORK NY 10013","MANHATTAN",2015,2017
"88","2019646-2-DCA","Active",2015-03-18,2017-12-31,"Cigarette Retail Dealer","NABI, CHOUDHURY","S/E/C BROADWAY NEW YORK NY 10019","MANHATTAN",2015,2017
"89","2021447-2-DCA","Active",2015-04-21,2017-12-31,"Cigarette Retail Dealer","KEI MAN WONG","NULL 10 AVENUE NEW YORK NY 10019","MANHATTAN",2015,2017
"90","2022373-2-DCA","Active",2015-05-07,2017-12-31,"Cigarette Retail Dealer","PEROTTI, A. HENRY","N/W/C WEST   23 STREET NEW YORK NY 10010","MANHATTAN",2015,2017
"91","2030655-1-DCA","Active",2015-11-20,2017-12-31,"Cigarette Retail Dealer","GREENBERG, JOEL","S/E/C WEST   34 STREET NEW YORK NY 10001","MANHATTAN",2015,2017
"92","2017285-2-DCA","Active",2015-01-14,2018-12-31,"Cigarette Retail Dealer","A&H CANDY SHOP CORP","31 MALCOLM X BLVD NEW YORK NY 10026","MANHATTAN",2015,2018
"93","2017396-2-DCA","Active",2015-01-16,2018-12-31,"Cigarette Retail Dealer","AVE D & 8 ST DELI CORP.","113 AVENUE D NEW YORK NY 10009","MANHATTAN",2015,2018
"94","2017509-2-DCA","Active",2015-01-22,2018-12-31,"Cigarette Retail Dealer","NK NEWSSTAND INC.","125 MAIDEN LN NEW YORK NY 10038","MANHATTAN",2015,2018
"95","2017502-2-DCA","Active",2015-01-22,2018-12-31,"Cigarette Retail Dealer","Y & L FAMILY DELI INC.","201 W 14TH ST NEW YORK NY 10011","MANHATTAN",2015,2018
"96","2017593-2-DCA","Active",2015-01-26,2018-12-31,"Cigarette Retail Dealer","My Convenience Inc","29 JOHN ST NEW YORK NY 10038","MANHATTAN",2015,2018
"97","2017712-2-DCA","Active",2015-01-28,2018-12-31,"Cigarette Retail Dealer","ADEN EXPRESS DELI, INC.","3579 BROADWAY NEW YORK NY 10031","MANHATTAN",2015,2018
"98","2017804-2-DCA","Active",2015-01-29,2018-12-31,"Cigarette Retail Dealer","MILLENNIUM SMOKE SHOP INC","24 MAIDEN LN NEW YORK NY 10038","MANHATTAN",2015,2018
"99","2017917-2-DCA","Active",2015-02-03,2018-12-31,"Cigarette Retail Dealer","ZARA SMOKE SHOP","580 8TH AVE NEW YORK NY 10018","MANHATTAN",2015,2018
"100","2018078-2-DCA","Active",2015-02-09,2018-12-31,"Cigarette Retail Dealer","DUANE READE","310 E 2ND ST NEW YORK NY 10009","MANHATTAN",2015,2018
"101","2018072-2-DCA","Active",2015-02-09,2018-12-31,"Cigarette Retail Dealer","HUDSON GROUP (HG) RETAIL, LLC","625 8TH AVE NEW YORK NY 10018","MANHATTAN",2015,2018
"102","2018089-2-DCA","Active",2015-02-09,2018-12-31,"Cigarette Retail Dealer","THREE 74 FOOD GROCERY CORP","374 8TH AVE NEW YORK NY 10001","MANHATTAN",2015,2018
"103","2018142-2-DCA","Active",2015-02-10,2018-12-31,"Cigarette Retail Dealer","PATEL, PARESH A.","S/E/C BROADWAY NEW YORK NY 10007","MANHATTAN",2015,2018
"104","2018165-2-DCA","Active",2015-02-10,2018-12-31,"Cigarette Retail Dealer","EL FUTURO DELI CORP","2375 2ND AVE NEW YORK NY 10035","MANHATTAN",2015,2018
"105","2018181-2-DCA","Active",2015-02-11,2018-12-31,"Cigarette Retail Dealer","BJ MAG & SONS CORP","200 VARICK ST NEW YORK NY 10014","MANHATTAN",2015,2018
"106","2018278-2-DCA","Active",2015-02-12,2018-12-31,"Cigarette Retail Dealer","HACHOI CORPORATION","431 7TH AVE NEW YORK NY 10001","MANHATTAN",2015,2018
"107","2018307-2-DCA","Active",2015-02-13,2018-12-31,"Cigarette Retail Dealer","2nd Ave Smoke Shop Inc","68 2ND AVE NEW YORK NY 10003","MANHATTAN",2015,2018
"108","2018394-2-DCA","Active",2015-02-17,2018-12-31,"Cigarette Retail Dealer","844 DELI GROCERY INC","844 AMSTERDAM AVE NEW YORK NY 10025","MANHATTAN",2015,2018
"109","2018491-2-DCA","Active",2015-02-19,2018-12-31,"Cigarette Retail Dealer","BEST GOURMET DELI & GRIL, INC.","494 AUDUBON AVE NEW YORK NY 10040","MANHATTAN",2015,2018
"110","2018586-2-DCA","Active",2015-02-23,2018-12-31,"Cigarette Retail Dealer","7TH AVE DELI GROCERY CORP","2417 A C POWELL BLVD NEW YORK NY 10030","MANHATTAN",2015,2018
"111","2018680-2-DCA","Active",2015-02-25,2018-12-31,"Cigarette Retail Dealer","BEST SERVICE STATION INC.","2161 AMSTERDAM AVE NEW YORK NY 10032","MANHATTAN",2015,2018
"112","2018726-2-DCA","Active",2015-02-26,2018-12-31,"Cigarette Retail Dealer","3RD ST. MINI MARKET, CORP.","23 AVENUE D NEW YORK NY 10009","MANHATTAN",2015,2018
"113","2018711-2-DCA","Active",2015-02-26,2018-12-31,"Cigarette Retail Dealer","NABEEL & LAREEN CORP","1974 7TH AVE NEW YORK NY 10026","MANHATTAN",2015,2018
"114","2018843-2-DCA","Active",2015-03-02,2018-12-31,"Cigarette Retail Dealer","3RD AVE VAP INC","162 E 23RD ST NEW YORK NY 10010","MANHATTAN",2015,2018
"115","2018839-2-DCA","Active",2015-03-02,2018-12-31,"Cigarette Retail Dealer","ONE WAY DELI CORP.","619 LENOX AVE NEW YORK NY 10037","MANHATTAN",2015,2018
"116","2018945-2-DCA","Active",2015-03-03,2018-12-31,"Cigarette Retail Dealer","NEW DAY GROCERY CORP","122 E 116TH ST NEW YORK NY 10029","MANHATTAN",2015,2018
"117","2019008-2-DCA","Active",2015-03-04,2018-12-31,"Cigarette Retail Dealer","BK NEWS INC.","90 WILLIAM ST NEW YORK NY 10038","MANHATTAN",2015,2018
"118","2019243-2-DCA","Active",2015-03-09,2018-12-31,"Cigarette Retail Dealer","105 DELI & GRILL INC","922 AMSTERDAM AVE NEW YORK NY 10025","MANHATTAN",2015,2018
"119","2019645-2-DCA","Active",2015-03-18,2018-12-31,"Cigarette Retail Dealer","390 Cafe Inc.","390 5TH AVE NEW YORK NY 10018","MANHATTAN",2015,2018
"120","2019816-2-DCA","Active",2015-03-20,2018-12-31,"Cigarette Retail Dealer","THE CAVE SMOKE SHOP OF 10TH AVE, CORP.","500 W 47TH ST NEW YORK NY 10036","MANHATTAN",2015,2018
"121","2019914-2-DCA","Active",2015-03-23,2018-12-31,"Cigarette Retail Dealer","NOBEL DELI INC","523 GRAND ST NEW YORK NY 10002","MANHATTAN",2015,2018
"122","2019973-2-DCA","Active",2015-03-24,2018-12-31,"Cigarette Retail Dealer","THE 43RD DELI CORP.","600 10TH AVE NEW YORK NY 10036","MANHATTAN",2015,2018
"123","2019940-2-DCA","Active",2015-03-24,2018-12-31,"Cigarette Retail Dealer","K & H 14 Inc.","14 E 44TH ST NEW YORK NY 10017","MANHATTAN",2015,2018
"124","2020002-2-DCA","Active",2015-03-25,2018-12-31,"Cigarette Retail Dealer","VAQUERO DELI GROCERY CORP","234 E 116TH ST NEW YORK NY 10029","MANHATTAN",2015,2018
"125","2019985-2-DCA","Active",2015-03-25,2018-12-31,"Cigarette Retail Dealer","2922 DELI FOOD INC","2922 FREDERICK DOUGLASS BLVD NEW YORK NY 10039","MANHATTAN",2015,2018
"126","2020017-2-DCA","Active",2015-03-25,2018-12-31,"Cigarette Retail Dealer","PRAMUKH 31 INC","31 SAINT MARKS PL NEW YORK NY 10003","MANHATTAN",2015,2018
"127","2020014-2-DCA","Active",2015-03-25,2018-12-31,"Cigarette Retail Dealer","BEST OF HARLEM CORP","585 LENOX AVE NEW YORK NY 10037","MANHATTAN",2015,2018
"128","2020046-2-DCA","Active",2015-03-26,2018-12-31,"Cigarette Retail Dealer","CHELSEA 7 CORPORATION","155 8TH AVE NEW YORK NY 10011","MANHATTAN",2015,2018
"129","2020065-2-DCA","Active",2015-03-26,2018-12-31,"Cigarette Retail Dealer","181 Park Deli Corp.","508 W 181ST ST NEW YORK NY 10033","MANHATTAN",2015,2018
"130","2020053-2-DCA","Active",2015-03-26,2018-12-31,"Cigarette Retail Dealer","MAX SMOKE SHOP CORP","70 W 106TH ST NEW YORK NY 10025","MANHATTAN",2015,2018
"131","2020054-2-DCA","Active",2015-03-26,2018-12-31,"Cigarette Retail Dealer","LAZARO GROCERY STORE CORP","666 9TH AVE NEW YORK NY 10036","MANHATTAN",2015,2018
"132","2020177-2-DCA","Active",2015-03-30,2018-12-31,"Cigarette Retail Dealer","Youssef, Mohamed","S/E/C COLUMBUS AVENUE NEW YORK NY 10023","MANHATTAN",2015,2018
"133","2020245-2-DCA","Active",2015-03-31,2018-12-31,"Cigarette Retail Dealer","94 ST. NICHOLAS DELI INC.","94 SAINT NICHOLAS PL NEW YORK NY 10032","MANHATTAN",2015,2018
"134","2020418-2-DCA","Active",2015-04-02,2018-12-31,"Cigarette Retail Dealer","OK PREPAID MOBILE INC","584 8TH AVE NEW YORK NY 10018","MANHATTAN",2015,2018
"135","2020490-2-DCA","Active",2015-04-03,2018-12-31,"Cigarette Retail Dealer","EL PRINCIPE GROCERY CORP.","1282 SAINT NICHOLAS AVE NEW YORK NY 10033","MANHATTAN",2015,2018
"136","2020465-2-DCA","Active",2015-04-03,2018-12-31,"Cigarette Retail Dealer","ALLY'S SMOKES AND MAGAZINES  INC","158 W 30TH ST NEW YORK NY 10001","MANHATTAN",2015,2018
"137","2020480-2-DCA","Active",2015-04-03,2018-12-31,"Cigarette Retail Dealer","Jay Varahi News Inc.","11 PENN PLZ NEW YORK NY 10001","MANHATTAN",2015,2018
"138","2020722-2-DCA","Active",2015-04-08,2018-12-31,"Cigarette Retail Dealer","Smoke Scene Midtown Inc.","845 7TH AVE NEW YORK NY 10019","MANHATTAN",2015,2018
"139","2020792-2-DCA","Active",2015-04-09,2018-12-31,"Cigarette Retail Dealer","182 5th Ave Retail Corp.","182 5TH AVE NEW YORK NY 10010","MANHATTAN",2015,2018
"140","2021072-2-DCA","Active",2015-04-15,2018-12-31,"Cigarette Retail Dealer","CENTRAL DELI 1 INC","515 2ND AVE NEW YORK NY 10016","MANHATTAN",2015,2018
"141","2021068-2-DCA","Active",2015-04-15,2018-12-31,"Cigarette Retail Dealer","BROADWAY S/S INC","4275 BROADWAY NEW YORK NY 10033","MANHATTAN",2015,2018
"142","2021210-2-DCA","Active",2015-04-16,2018-12-31,"Cigarette Retail Dealer","WEST 153 FOOD CENTER INC","2866 FREDERICK DOUGLASS BLVD NEW YORK NY 10039","MANHATTAN",2015,2018
