"","LICENSE_NBR","STATUS","CREATE_DATE","EXPIRATION_DATE","INDUSTRY","BUSINESS_NAME","address","BORO","Year","Year2"
"33","1387596-DCA","Inactive",2011-04-12,2012-12-31,"Cigarette Retail Dealer","LUCKY 79 STREET ENTERPRISES, INC.","7920 ROOSEVELT AVE JACKSON HTS NY 11372","QUEENS",2011,2012
"34","1387546-DCA","Inactive",2011-04-12,2012-12-31,"Cigarette Retail Dealer","ISA, GAMAL N","7720 101ST AVE OZONE PARK NY 11416","QUEENS",2011,2012
"35","1387672-DCA","Inactive",2011-04-13,2012-12-31,"Cigarette Retail Dealer","TUNDRA DELI GROCERY CORP.","6401 COOPER AVE RIDGEWOOD NY 11385","QUEENS",2011,2012
"36","1388196-DCA","Inactive",2011-04-15,2012-12-31,"Cigarette Retail Dealer","EL MILLENIUM OF NY FOOD CORP.","11146 SPRINGFIELD BLVD QUEENS VLG NY 11429","QUEENS",2011,2012
"37","1388780-DCA","Inactive",2011-04-21,2012-12-31,"Cigarette Retail Dealer","NAM & H INCORPORATED","9003 MERRICK BLVD JAMAICA NY 11432","QUEENS",2011,2012
"38","1388706-DCA","Inactive",2011-04-21,2012-12-31,"Cigarette Retail Dealer","SUPREME DELI CORP","10513 177TH ST JAMAICA NY 11433","QUEENS",2011,2012
"39","1388872-DCA","Inactive",2011-04-22,2012-12-31,"Cigarette Retail Dealer","IBRAHIM, NEFISA M","21511 JAMAICA AVE QUEENS VLG NY 11428","QUEENS",2011,2012
"40","1388762-DCA","Inactive",2011-04-22,2012-12-31,"Cigarette Retail Dealer","TURNPIKE FRUITS & VEGETABLES INC","18823 UNION TPKE FRESH MEADOWS NY 11366","QUEENS",2011,2012
"41","1389078-DCA","Inactive",2011-04-25,2012-12-31,"Cigarette Retail Dealer","RIDGEWOOD CONVENIENT STORE INC.","6694 FOREST AVE RIDGEWOOD NY 11385","QUEENS",2011,2012
"42","1383706-DCA","Inactive",2011-04-27,2012-12-31,"Cigarette Retail Dealer","FRESH FARM AND HALAL PRODUCTS CORP.","15916 UNION TPKE FRESH MEADOWS NY 11366","QUEENS",2011,2012
"43","1389756-DCA","Inactive",2011-04-29,2012-12-31,"Cigarette Retail Dealer","AP PRIMA INC","8911 37TH AVE JACKSON HTS NY 11372","QUEENS",2011,2012
"44","1390562-DCA","Inactive",2011-05-04,2012-12-31,"Cigarette Retail Dealer","AN CRESCENT CORP.","2522 STEINWAY ST ASTORIA NY 11103","QUEENS",2011,2012
"45","1391218-DCA","Inactive",2011-05-09,2012-12-31,"Cigarette Retail Dealer","LUV LUK ENTERPRISES, LLC","24507 FRANCIS LEWIS BLVD ROSEDALE NY 11422","QUEENS",2011,2012
"46","1391436-DCA","Inactive",2011-05-11,2012-12-31,"Cigarette Retail Dealer","EXPRESS MINI MARKET INC","21511 HORACE HARDING EXPY BAYSIDE NY 11364","QUEENS",2011,2012
"47","1391428-DCA","Inactive",2011-05-11,2012-12-31,"Cigarette Retail Dealer","HAPEPEY DISCOUNT MARKET CORP.","6601 MYRTLE AVE GLENDALE NY 11385","QUEENS",2011,2012
"48","1391512-DCA","Inactive",2011-05-12,2012-12-31,"Cigarette Retail Dealer","MOGHADAM, MOHAMMADSAEED HADIZADEM","2906 FRANCIS LEWIS BLVD FLUSHING NY 11358","QUEENS",2011,2012
"49","1391738-DCA","Inactive",2011-05-12,2012-12-31,"Cigarette Retail Dealer","SHAH STATIONERY INC.","7403 37TH AVE JACKSON HTS NY 11372","QUEENS",2011,2012
"50","1392212-DCA","Inactive",2011-05-16,2012-12-31,"Cigarette Retail Dealer","AMNAS DELI GROCERY & VARIEDADES INC.","10620 NORTHERN BLVD CORONA NY 11368","QUEENS",2011,2012
"51","1392108-DCA","Inactive",2011-05-16,2012-12-31,"Cigarette Retail Dealer","SANTANA, MAGALY D","14614 ROCKAWAY BLVD JAMAICA NY 11436","QUEENS",2011,2012
"52","1392486-DCA","Inactive",2011-05-18,2012-12-31,"Cigarette Retail Dealer","HATEEB GROCERY CORP.","7508 ROOSEVELT AVE JACKSON HTS NY 11372","QUEENS",2011,2012
"53","1306838-DCA","Inactive",2011-05-20,2012-12-31,"Cigarette Retail Dealer","FIVE NORTHERN CONVENIENCE CORP.","21505 NORTHERN BLVD BAYSIDE NY 11361","QUEENS",2011,2012
"54","1392950-DCA","Inactive",2011-05-23,2012-12-31,"Cigarette Retail Dealer","LA PLACITA GROCERY CORP.","8624 WHITNEY AVE ELMHURST NY 11373","QUEENS",2011,2012
"55","1392714-DCA","Inactive",2011-05-23,2012-12-31,"Cigarette Retail Dealer","ALEX QUICK STOP DELI & GROCERY CORP.","14221 ROCKAWAY BLVD JAMAICA NY 11436","QUEENS",2011,2012
"56","1393152-DCA","Inactive",2011-05-24,2012-12-31,"Cigarette Retail Dealer","ESSA, AGHANI ABDO M","6420 MYRTLE AVE GLENDALE NY 11385","QUEENS",2011,2012
"57","1393398-DCA","Inactive",2011-05-24,2012-12-31,"Cigarette Retail Dealer","VAN WYCK EXPRESS GOURMET DELI & GROCERY INC.","8820 VAN WYCK EXPY RICHMOND HILL NY 11418","QUEENS",2011,2012
"58","1394140-DCA","Inactive",2011-05-27,2012-12-31,"Cigarette Retail Dealer","RAFAEL PAEZ","14412 LAKEWOOD AVE JAMAICA NY 11435","QUEENS",2011,2012
"59","1395162-DCA","Inactive",2011-06-06,2012-12-31,"Cigarette Retail Dealer","KHAN, NAVEED","20624 HILLSIDE AVE QUEENS VLG NY 11427","QUEENS",2011,2012
"60","1395690-DCA","Inactive",2011-06-07,2012-12-31,"Cigarette Retail Dealer","JASON GROCERY INC.","1711 HARMON ST RIDGEWOOD NY 11385","QUEENS",2011,2012
"61","1395338-DCA","Inactive",2011-06-08,2012-12-31,"Cigarette Retail Dealer","ZAID, KAZI M","10930 MERRICK BLVD JAMAICA NY 11433","QUEENS",2011,2012
"62","1396994-DCA","Inactive",2011-06-20,2012-12-31,"Cigarette Retail Dealer","SHERPA DELI & GROCERY INC.","7131 ROOSEVELT AVE JACKSON HTS NY 11372","QUEENS",2011,2012
"63","1396882-DCA","Inactive",2011-06-20,2012-12-31,"Cigarette Retail Dealer","HESS MART, INC.","12903 N CONDUIT AVE S OZONE PARK NY 11420","QUEENS",2011,2012
"64","1397408-DCA","Inactive",2011-06-23,2012-12-31,"Cigarette Retail Dealer","A & T MINI MARKET INC.","8542 GRAND AVE ELMHURST NY 11373","QUEENS",2011,2012
"65","1397594-DCA","Inactive",2011-06-23,2012-12-31,"Cigarette Retail Dealer","DELI ON BEACH 20TH ST INC.","1025 BEACH 20TH ST FAR ROCKAWAY NY 11691","QUEENS",2011,2012
"66","1398060-DCA","Inactive",2011-06-27,2012-12-31,"Cigarette Retail Dealer","GKA INC","8412 37TH AVE JACKSON HTS NY 11372","QUEENS",2011,2012
"67","1398794-DCA","Inactive",2011-07-01,2012-12-31,"Cigarette Retail Dealer","150 ST. DELI INC.","1619 150TH ST WHITESTONE NY 11357","QUEENS",2011,2012
"68","1398578-DCA","Inactive",2011-07-05,2012-12-31,"Cigarette Retail Dealer","NEW BIP ENTERPRISES INC.","3208 36TH AVE ASTORIA NY 11106","QUEENS",2011,2012
"69","1341346-DCA","Inactive",2011-07-05,2012-12-31,"Cigarette Retail Dealer","HOLLIS AVE FAMILY DELI GROCERY INC.","19821 HOLLIS AVE SAINT ALBANS NY 11412","QUEENS",2011,2012
"70","1398996-DCA","Inactive",2011-07-06,2012-12-31,"Cigarette Retail Dealer","CHERRY DELI & GROCERY CORP.","6712 FRESH POND RD RIDGEWOOD NY 11385","QUEENS",2011,2012
"71","1400148-DCA","Inactive",2011-07-11,2012-12-31,"Cigarette Retail Dealer","METRO GOURMET DELI & GRILL CORP.","10001 METROPOLITAN AVE FOREST HILLS NY 11375","QUEENS",2011,2012
"72","1399720-DCA","Inactive",2011-07-12,2012-12-31,"Cigarette Retail Dealer","ALVARADO, JUAN I","1683 MADISON ST RIDGEWOOD NY 11385","QUEENS",2011,2012
"73","1399656-DCA","Inactive",2011-07-12,2012-12-31,"Cigarette Retail Dealer","MY FAMILY FOOD CENTER CORP","11619 SUTPHIN BLVD JAMAICA NY 11434","QUEENS",2011,2012
"74","1400606-DCA","Inactive",2011-07-12,2012-12-31,"Cigarette Retail Dealer","TOST CAFE INC.","4462 21ST ST LONG IS CITY NY 11101","QUEENS",2011,2012
"75","1399854-DCA","Inactive",2011-07-13,2012-12-31,"Cigarette Retail Dealer","SHAPORAN DELI & GROCERY CORP.","3546 31ST ST ASTORIA NY 11106","QUEENS",2011,2012
"76","1401404-DCA","Inactive",2011-07-14,2012-12-31,"Cigarette Retail Dealer","LBS BROTHERS LLC","10645 GUY R BREWER BLVD JAMAICA NY 11433","QUEENS",2011,2012
"77","1401400-DCA","Inactive",2011-07-15,2012-12-31,"Cigarette Retail Dealer","DUTT INTERNATIONAL CORPORATION","10344 124TH ST SOUTH RICHMOND NY 11419","QUEENS",2011,2012
"78","1401398-DCA","Inactive",2011-07-17,2012-12-31,"Cigarette Retail Dealer","UNITED BANGLA GROCERY INC","16407 HILLSIDE AVE JAMAICA NY 11432","QUEENS",2011,2012
"79","1400360-DCA","Inactive",2011-07-18,2012-12-31,"Cigarette Retail Dealer","CITY DELI CORP.","8449 164TH ST JAMAICA NY 11432","QUEENS",2011,2012
"80","1400382-DCA","Inactive",2011-07-18,2012-12-31,"Cigarette Retail Dealer","SENECA BB, LLC","576 SENECA AVE RIDGEWOOD NY 11385","QUEENS",2011,2012
"81","1401396-DCA","Inactive",2011-07-18,2012-12-31,"Cigarette Retail Dealer","MALIK NEWS, CORP","4050 82ND ST ELMHURST NY 11373","QUEENS",2011,2012
"82","1400488-DCA","Inactive",2011-07-19,2012-12-31,"Cigarette Retail Dealer","NAZMA ENTERPRISE","7211 35TH AVE JACKSON HTS NY 11372","QUEENS",2011,2012
"83","1401282-DCA","Inactive",2011-07-25,2012-12-31,"Cigarette Retail Dealer","R & M DELI & BAGEL INC.","24106 HILLSIDE AVE BELLEROSE NY 11426","QUEENS",2011,2012
"84","1401602-DCA","Inactive",2011-07-25,2012-12-31,"Cigarette Retail Dealer","NUNEZ, BOLIVAR","10362 97TH ST OZONE PARK NY 11417","QUEENS",2011,2012
"85","1401472-DCA","Inactive",2011-07-26,2012-12-31,"Cigarette Retail Dealer","BROOKVILLE DELI & GROCERY, INC.","13859 FRANCIS LEWIS BLVD ROSEDALE NY 11422","QUEENS",2011,2012
"86","1401566-DCA","Inactive",2011-07-26,2012-12-31,"Cigarette Retail Dealer","FRESH N SAVORY DELI CORP","11815 METROPOLITAN AVE KEW GARDENS NY 11415","QUEENS",2011,2012
"87","1402276-DCA","Inactive",2011-08-01,2012-12-31,"Cigarette Retail Dealer","MAHALAKSHMI PETROLEUM INC.","2065 CLINTONVILLE ST FLUSHING NY 11357","QUEENS",2011,2012
"88","1403012-DCA","Inactive",2011-08-04,2012-12-31,"Cigarette Retail Dealer","107-10 CROSS BAY LIMITED","10710 CROSSBAY BLVD OZONE PARK NY 11417","QUEENS",2011,2012
"89","1402604-DCA","Inactive",2011-08-05,2012-12-31,"Cigarette Retail Dealer","LAS CAOBAS DELI GROCERY, INC.","14518 111TH AVE JAMAICA NY 11435","QUEENS",2011,2012
"90","1403722-DCA","Inactive",2011-08-10,2012-12-31,"Cigarette Retail Dealer","MI TIERRA DELI FOOD CORP.","13111 JAMAICA AVE RICHMOND HILL NY 11418","QUEENS",2011,2012
"91","1402892-DCA","Inactive",2011-08-10,2012-12-31,"Cigarette Retail Dealer","SUNNYSIDE SMOKE SHOP INCORPORATED","4326 43RD AVE SUNNYSIDE NY 11104","QUEENS",2011,2012
"92","1052507-DCA","Inactive",2011-08-11,2012-12-31,"Cigarette Retail Dealer","ACOSTA, ELADIO M","10201 44TH AVE CORONA NY 11368","QUEENS",2011,2012
"93","1404448-DCA","Inactive",2011-08-19,2012-12-31,"Cigarette Retail Dealer","FIVE STAR CONVENIENT STORE INC.","6402 ROOSEVELT AVE WOODSIDE NY 11377","QUEENS",2011,2012
"94","1404798-DCA","Inactive",2011-08-22,2012-12-31,"Cigarette Retail Dealer","FLUSHING AVE DELI CORP.","6322 FLUSHING AVE MASPETH NY 11378","QUEENS",2011,2012
"95","1404552-DCA","Inactive",2011-08-23,2012-12-31,"Cigarette Retail Dealer","AL-HABIB GROCERY & HALAL MEAT, INC.","4325 MAIN ST FLUSHING NY 11355","QUEENS",2011,2012
"96","1405030-DCA","Inactive",2011-08-24,2012-12-31,"Cigarette Retail Dealer","GIANT FARMERS MARKET, INC.","13813 QUEENS BLVD BRIARWOOD NY 11435","QUEENS",2011,2012
"97","1405208-DCA","Inactive",2011-08-25,2012-12-31,"Cigarette Retail Dealer","MARZANA TRADING, CORP.","9050 171ST ST JAMAICA NY 11432","QUEENS",2011,2012
"98","1405974-DCA","Inactive",2011-08-29,2012-12-31,"Cigarette Retail Dealer","ALONDRA DELI GROCERY CORP.","4101 NATIONAL ST CORONA NY 11368","QUEENS",2011,2012
"99","1406632-DCA","Inactive",2011-09-01,2012-12-31,"Cigarette Retail Dealer","AKRAM DELI INC.","11443 FARMERS BLVD SAINT ALBANS NY 11412","QUEENS",2011,2012
"100","1406952-DCA","Inactive",2011-09-08,2012-12-31,"Cigarette Retail Dealer","RUKUN GROCERY & HALAL MEAT, INC.","2917 DITMARS BLVD ASTORIA NY 11105","QUEENS",2011,2012
"101","1407264-DCA","Inactive",2011-09-09,2012-12-31,"Cigarette Retail Dealer","NEBU HOOKAH LOUNGE INC.","8672 80TH ST WOODHAVEN NY 11421","QUEENS",2011,2012
"102","1407420-DCA","Inactive",2011-09-13,2012-12-31,"Cigarette Retail Dealer","PLATHO EXPRESS INC.","5375 65TH PL MASPETH NY 11378","QUEENS",2011,2012
"103","1408240-DCA","Inactive",2011-09-20,2012-12-31,"Cigarette Retail Dealer","SENECA EXPRESS GROCERY, INC.","969 SENECA AVE RIDGEWOOD NY 11385","QUEENS",2011,2012
"104","1409000-DCA","Inactive",2011-09-26,2012-12-31,"Cigarette Retail Dealer","EL BLOQUE DELI GROCERY CORP.","3601 108TH ST CORONA NY 11368","QUEENS",2011,2012
"105","1408838-DCA","Inactive",2011-09-26,2012-12-31,"Cigarette Retail Dealer","GHZALI GOURMET DELI #2 INC.","3420 31ST AVE ASTORIA NY 11106","QUEENS",2011,2012
"106","1409768-DCA","Inactive",2011-10-05,2012-12-31,"Cigarette Retail Dealer","A & M CONVENIENCE & DELI INC.","10849 GUY R BREWER BLVD JAMAICA NY 11433","QUEENS",2011,2012
"107","1410672-DCA","Inactive",2011-10-14,2012-12-31,"Cigarette Retail Dealer","VAN DAM BP, CORP.","4901 VAN DAM ST LONG IS CITY NY 11101","QUEENS",2011,2012
"108","1410588-DCA","Inactive",2011-10-14,2012-12-31,"Cigarette Retail Dealer","AHAMED, SUJA UDDIN","9402A 63RD DR REGO PARK NY 11374","QUEENS",2011,2012
"109","1410612-DCA","Inactive",2011-10-14,2012-12-31,"Cigarette Retail Dealer","BELLAL MINI MART LLC","10230 QUEENS BLVD FOREST HILLS NY 11375","QUEENS",2011,2012
"110","1411736-DCA","Inactive",2011-10-21,2012-12-31,"Cigarette Retail Dealer","CASTRO, DIANA","14412 LAKEWOOD AVE JAMAICA NY 11435","QUEENS",2011,2012
"111","1411464-DCA","Inactive",2011-10-24,2012-12-31,"Cigarette Retail Dealer","KHAN'S 7 STAR GROCERY INC.","11516 95TH AVE S RICHMOND HL NY 11419","QUEENS",2011,2012
"112","1411840-DCA","Inactive",2011-10-27,2012-12-31,"Cigarette Retail Dealer","KVD GROCERY STORE INC.","21514 91ST AVE QUEENS VLG NY 11428","QUEENS",2011,2012
"113","1411796-DCA","Inactive",2011-10-27,2012-12-31,"Cigarette Retail Dealer","DE LA ROSA DELI GROCERY CORP","9604 37TH AVE CORONA NY 11368","QUEENS",2011,2012
"114","1411794-DCA","Inactive",2011-10-27,2012-12-31,"Cigarette Retail Dealer","DOMINICAN DELI GROCERY AND SANDWICH LTD","10809 101ST AVE S RICHMOND HL NY 11419","QUEENS",2011,2012
"115","1411782-DCA","Inactive",2011-10-27,2012-12-31,"Cigarette Retail Dealer","MYY DELI CORP.","20513 JAMAICA AVE JAMAICA NY 11423","QUEENS",2011,2012
"116","1412542-DCA","Inactive",2011-10-31,2012-12-31,"Cigarette Retail Dealer","NATURAL SMOKES, LLC","3702 MAIN ST FLUSHING NY 11354","QUEENS",2011,2012
"117","1412796-DCA","Inactive",2011-11-07,2012-12-31,"Cigarette Retail Dealer","WOODWARD DELI GROCERY INC.","552 WOODWARD AVE RIDGEWOOD NY 11385","QUEENS",2011,2012
"118","1412898-DCA","Inactive",2011-11-10,2012-12-31,"Cigarette Retail Dealer","A.N.K GROCERY & CIGARS INC.","3004 STEINWAY ST ASTORIA NY 11103","QUEENS",2011,2012
"119","1413058-DCA","Inactive",2011-11-14,2012-12-31,"Cigarette Retail Dealer","MUSA QUICK STOP DELI & GROCERY CORP.","14221 ROCKAWAY BLVD JAMAICA NY 11436","QUEENS",2011,2012
"120","1413104-DCA","Inactive",2011-11-15,2012-12-31,"Cigarette Retail Dealer","SAMMY'S EXPRESS SHOP INC.","5548 MYRTLE AVE RIDGEWOOD NY 11385","QUEENS",2011,2012
"121","1413354-DCA","Inactive",2011-11-17,2012-12-31,"Cigarette Retail Dealer","NECTAR'S VALLEY INC.","3714 34TH AVE ASTORIA NY 11101","QUEENS",2011,2012
"122","1413352-DCA","Inactive",2011-11-17,2012-12-31,"Cigarette Retail Dealer","LITTLE NECK CONVENIENCE INC.","25307 NORTHERN BLVD LITTLE NECK NY 11362","QUEENS",2011,2012
"123","1413728-DCA","Inactive",2011-11-21,2012-12-31,"Cigarette Retail Dealer","RFJ FOOD CORP.","10717 JAMAICA AVE RICHMOND HILL NY 11418","QUEENS",2011,2012
"124","1414566-DCA","Inactive",2011-11-28,2012-12-31,"Cigarette Retail Dealer","CHICKEN SUPER CRAZY","7020 35TH AVE JACKSON HTS NY 11372","QUEENS",2011,2012
"125","1414562-DCA","Inactive",2011-11-28,2012-12-31,"Cigarette Retail Dealer","AWAN DELI & GROCERY INC.","9041 SPRINGFIELD BLVD QUEENS VLG NY 11428","QUEENS",2011,2012
"126","1414230-DCA","Inactive",2011-11-29,2012-12-31,"Cigarette Retail Dealer","47TH STOP DELI GROCERY INC.","4702 47TH AVE WOODSIDE NY 11377","QUEENS",2011,2012
"127","1414346-DCA","Inactive",2011-11-30,2012-12-31,"Cigarette Retail Dealer","M & B DELI GROCERY STORE CORP.","818 WOODWARD AVE RIDGEWOOD NY 11385","QUEENS",2011,2012
"128","1414512-DCA","Inactive",2011-12-01,2012-12-31,"Cigarette Retail Dealer","JENNY 132 DELI & GROCERY, CORP","13201 LIBERTY AVE S RICHMOND HL NY 11419","QUEENS",2011,2012
"129","1414572-DCA","Inactive",2011-12-01,2012-12-31,"Cigarette Retail Dealer","SAI GROCERY INC.","21112 NORTHERN BLVD BAYSIDE NY 11361","QUEENS",2011,2012
"130","1414764-DCA","Inactive",2011-12-05,2012-12-31,"Cigarette Retail Dealer","EL BARATILLO DELI MINI MARKET CORP.","3502 103RD ST CORONA NY 11368","QUEENS",2011,2012
"131","1415018-DCA","Inactive",2011-12-05,2012-12-31,"Cigarette Retail Dealer","ALIHAT DELI GROCERY CORP.","11807 SUTPHIN BLVD JAMAICA NY 11434","QUEENS",2011,2012
"132","1415350-DCA","Inactive",2011-12-08,2012-12-31,"Cigarette Retail Dealer","THE OAK TREE SUPERMARKET AND GRILL INC.","6003 ELIOT AVE MASPETH NY 11378","QUEENS",2011,2012
"133","1415186-DCA","Inactive",2011-12-09,2012-12-31,"Cigarette Retail Dealer","Q 11 MINIMART INC.","9502 101ST AVE OZONE PARK NY 11416","QUEENS",2011,2012
"134","1415562-DCA","Inactive",2011-12-13,2012-12-31,"Cigarette Retail Dealer","KHATON CORPORATION","2333 31ST ST ASTORIA NY 11105","QUEENS",2011,2012
"135","1416002-DCA","Inactive",2011-12-29,2012-12-31,"Cigarette Retail Dealer","3 AMIGOS OF NY INC.","6075 FRESH POND RD MASPETH NY 11378","QUEENS",2011,2012
"136","1379727-DCA","Inactive",2011-01-03,2013-12-31,"Cigarette Retail Dealer","ABB FOOD CORP.","10403 101ST AVE OZONE PARK NY 11416","QUEENS",2011,2013
"137","1380088-DCA","Inactive",2011-01-05,2014-12-31,"Cigarette Retail Dealer","R & A FAIR TRADING, INC.","9216 71ST AVE FOREST HILLS NY 11375","QUEENS",2011,2014
"138","1380220-DCA","Inactive",2011-01-06,2014-12-31,"Cigarette Retail Dealer","J M B FUEL CORP.","14150 UNION TPKE FLUSHING NY 11367","QUEENS",2011,2014
"139","1362893-DCA","Inactive",2011-01-07,2014-12-31,"Cigarette Retail Dealer","FOREST GROCERY CORPORATION","885 WOODWARD AVE RIDGEWOOD NY 11385","QUEENS",2011,2014
"140","1381256-DCA","Inactive",2011-01-24,2014-12-31,"Cigarette Retail Dealer","NY CHINA MARKET INC.","9124 CORONA AVE ELMHURST NY 11373","QUEENS",2011,2014
"141","1376321-DCA","Inactive",2011-01-24,2014-12-31,"Cigarette Retail Dealer","MUNTAZ, RAMJOHN TAJ","12709 101ST AVE SOUTH RICHMOND HILL NY 11419","QUEENS",2011,2014
