"","LICENSE_NBR","STATUS","CREATE_DATE","EXPIRATION_DATE","INDUSTRY","BUSINESS_NAME","address","BORO","Year","Year2"
"18","1383674-DCA","Inactive",2011-03-02,2012-12-31,"Cigarette Retail Dealer","S&S DELI GROCERY I INC.","218 E 167TH ST BRONX NY 10456","BRONX",2011,2012
"19","1383764-DCA","Inactive",2011-03-02,2012-12-31,"Cigarette Retail Dealer","RIVERA BETHANCOURT, ADAN M","2641 DECATUR AVE BRONX NY 10458","BRONX",2011,2012
"20","1383794-DCA","Inactive",2011-03-02,2012-12-31,"Cigarette Retail Dealer","NEIGHBORHOOD TWO DELI & GROCERY CORP.","510 E 187TH ST BRONX NY 10458","BRONX",2011,2012
"21","1383894-DCA","Inactive",2011-03-03,2012-12-31,"Cigarette Retail Dealer","YYM CONVENIENCE STORE INC.","4705 WHITE PLAINS RD BRONX NY 10470","BRONX",2011,2012
"22","1383874-DCA","Inactive",2011-03-03,2012-12-31,"Cigarette Retail Dealer","ROYAL FOOD AT MORRIS AVE. CORP.","906 MORRIS AVE BRONX NY 10451","BRONX",2011,2012
"23","1383926-DCA","Inactive",2011-03-04,2012-12-31,"Cigarette Retail Dealer","JAH, JACOB & DIA, YAYA","1888 JEROME AVE BRONX NY 10453","BRONX",2011,2012
"24","1381124-DCA","Inactive",2011-03-07,2012-12-31,"Cigarette Retail Dealer","18 THEO GROCERY INC.","3773 WHITE PLAINS RD BRONX NY 10467","BRONX",2011,2012
"25","1243866-DCA","Inactive",2011-03-10,2012-12-31,"Cigarette Retail Dealer","RIVERDALE CANDY & GROCERY INC..","459 W 238TH ST BRONX NY 10463","BRONX",2011,2012
"26","1384450-DCA","Inactive",2011-03-10,2012-12-31,"Cigarette Retail Dealer","KENIA DELI GROCERY CORP.","643 WALES AVE BRONX NY 10455","BRONX",2011,2012
"27","1384838-DCA","Inactive",2011-03-15,2012-12-31,"Cigarette Retail Dealer","BA MINI-MARKET & DELI INC.","2265 CROTONA AVE BRONX NY 10457","BRONX",2011,2012
"28","1385332-DCA","Inactive",2011-03-21,2012-12-31,"Cigarette Retail Dealer","RL DELI GROCERY CORP.","2764 LATTING ST BRONX NY 10461","BRONX",2011,2012
"29","1386238-DCA","Inactive",2011-03-30,2012-12-31,"Cigarette Retail Dealer","JOEL DELI & GRILL LLC","1402 CLAY AVE BRONX NY 10456","BRONX",2011,2012
"30","1386254-DCA","Inactive",2011-03-30,2012-12-31,"Cigarette Retail Dealer","CASTLE HILL BUSINESS SERVICES, INC.","1144 CASTLE HILL AVE BRONX NY 10462","BRONX",2011,2012
"31","1387472-DCA","Inactive",2011-04-06,2012-12-31,"Cigarette Retail Dealer","L&S DELI GROCERY CORP.","787 E 185TH ST BRONX NY 10460","BRONX",2011,2012
"32","1387656-DCA","Inactive",2011-04-13,2012-12-31,"Cigarette Retail Dealer","A ONE DELI CORP.","384 BEDFORD PARK BLVD BRONX NY 10458","BRONX",2011,2012
"33","1387868-DCA","Inactive",2011-04-14,2012-12-31,"Cigarette Retail Dealer","1749 DELI GROCERY CORP.","1749 GRAND CONCOURSE BRONX NY 10453","BRONX",2011,2012
"34","1388440-DCA","Inactive",2011-04-19,2012-12-31,"Cigarette Retail Dealer","ASSAKAF, AHMED A","708 E 138TH ST BRONX NY 10454","BRONX",2011,2012
"35","1388988-DCA","Inactive",2011-04-22,2012-12-31,"Cigarette Retail Dealer","GREEN MERMAID GROCERY, CORP.","382 E 205TH ST BRONX NY 10467","BRONX",2011,2012
"36","1389068-DCA","Inactive",2011-04-25,2012-12-31,"Cigarette Retail Dealer","ALRAHIMI, NADHIM A","738 E 182ND ST BRONX NY 10457","BRONX",2011,2012
"37","1389116-DCA","Inactive",2011-04-25,2012-12-31,"Cigarette Retail Dealer","BLUE MOON TOBACCO INC.","37 E 170TH ST BRONX NY 10452","BRONX",2011,2012
"38","1389734-DCA","Inactive",2011-04-29,2012-12-31,"Cigarette Retail Dealer","CONTENT FOOD CORP.","29 E KINGSBRIDGE RD BRONX NY 10468","BRONX",2011,2012
"39","1390024-DCA","Inactive",2011-05-03,2012-12-31,"Cigarette Retail Dealer","TRINITY DELI & GROCERY LLC","839 TRINITY AVE BRONX NY 10456","BRONX",2011,2012
"40","1390160-DCA","Inactive",2011-05-03,2012-12-31,"Cigarette Retail Dealer","NEW RIVERDALE DELI GROCERY, INC.","452 W 238TH ST BRONX NY 10463","BRONX",2011,2012
"41","1390432-DCA","Inactive",2011-05-04,2012-12-31,"Cigarette Retail Dealer","ALFARES DELI & GROCERY CORP","571 E 139TH ST BRONX NY 10454","BRONX",2011,2012
"42","1390578-DCA","Inactive",2011-05-05,2012-12-31,"Cigarette Retail Dealer","DZDZ INC.","5644 RIVERDALE AVE BRONX NY 10471","BRONX",2011,2012
"43","1391230-DCA","Inactive",2011-05-11,2012-12-31,"Cigarette Retail Dealer","2172 CROTONA DELI MARKET CORP.","2300 CROTONA AVE BRONX NY 10458","BRONX",2011,2012
"44","1391416-DCA","Inactive",2011-05-11,2012-12-31,"Cigarette Retail Dealer","RPJ DELI GROCERY STORE, INC.","2239 CRESTON AVE BRONX NY 10453","BRONX",2011,2012
"45","1391288-DCA","Inactive",2011-05-11,2012-12-31,"Cigarette Retail Dealer","ALTAM GROCERY & DELI CORP.","294 E 204TH ST BRONX NY 10467","BRONX",2011,2012
"46","1391684-DCA","Inactive",2011-05-12,2012-12-31,"Cigarette Retail Dealer","PANIAGUA, OSIRIS R","860 E 180TH ST BRONX NY 10460","BRONX",2011,2012
"47","1391854-DCA","Inactive",2011-05-13,2012-12-31,"Cigarette Retail Dealer","JEROME AVE. EXPRESS COFFEE CORP.","1398 JEROME AVE BRONX NY 10452","BRONX",2011,2012
"48","1392176-DCA","Inactive",2011-05-16,2012-12-31,"Cigarette Retail Dealer","SNACK CENTER CANDY INC.","1850 ARCHER ST BRONX NY 10460","BRONX",2011,2012
"49","1392656-DCA","Inactive",2011-05-19,2012-12-31,"Cigarette Retail Dealer","DEWEY FOOD CENTER, CORP.","460 QUINCY AVE BRONX NY 10465","BRONX",2011,2012
"50","1392668-DCA","Inactive",2011-05-19,2012-12-31,"Cigarette Retail Dealer","ACHERF DELI GROCERY CORP.","3622 WHITE PLAINS RD BRONX NY 10467","BRONX",2011,2012
"51","1274150-DCA","Inactive",2011-05-23,2012-12-31,"Cigarette Retail Dealer","173 MINI MARKET, INC.","921A E 173RD ST BRONX NY 10460","BRONX",2011,2012
"52","1393666-DCA","Inactive",2011-05-25,2012-12-31,"Cigarette Retail Dealer","KUKU'S MARKET CORP.","111 E 167TH ST BRONX NY 10452","BRONX",2011,2012
"53","1393856-DCA","Inactive",2011-05-26,2012-12-31,"Cigarette Retail Dealer","MANNY'S FOOD MARKET CORP.","31 E VAN CORTLANDT AVE BRONX NY 10468","BRONX",2011,2012
"54","1393986-DCA","Inactive",2011-05-26,2012-12-31,"Cigarette Retail Dealer","GREEN OLIVES DELI INC.","716 MORRIS PARK AVE BRONX NY 10462","BRONX",2011,2012
"55","1394168-DCA","Inactive",2011-05-27,2012-12-31,"Cigarette Retail Dealer","BAEZ, JOSE D.","1430 SAINT PETERS AVE BRONX NY 10461","BRONX",2011,2012
"56","1394650-DCA","Inactive",2011-06-02,2012-12-31,"Cigarette Retail Dealer","2225 GROCERY DELI CORP.","2225 JEROME AVE BRONX NY 10453","BRONX",2011,2012
"57","1395614-DCA","Inactive",2011-06-08,2012-12-31,"Cigarette Retail Dealer","MAMA'S BOY OF WESTCHESTER AVE, LLC","2453 WESTCHESTER AVE BRONX NY 10461","BRONX",2011,2012
"58","1396200-DCA","Inactive",2011-06-10,2012-12-31,"Cigarette Retail Dealer","LMNOP DELI GROCERY INC.","694 COURTLANDT AVE BRONX NY 10451","BRONX",2011,2012
"59","1396748-DCA","Inactive",2011-06-17,2012-12-31,"Cigarette Retail Dealer","BRONX FAMOUS DELI, INC","257A E 172ND ST BRONX NY 10457","BRONX",2011,2012
"60","1397976-DCA","Inactive",2011-06-24,2012-12-31,"Cigarette Retail Dealer","500 LOS HERMANOS DELI & GROCERY CORP.","3321 3RD AVE BRONX NY 10456","BRONX",2011,2012
"61","1398056-DCA","Inactive",2011-06-27,2012-12-31,"Cigarette Retail Dealer","J & S DELI GROCERY INC.","2470 BEAUMONT AVE BRONX NY 10458","BRONX",2011,2012
"62","1397966-DCA","Inactive",2011-06-28,2012-12-31,"Cigarette Retail Dealer","TWO SONS & FATHER CORP.","2143 WILLIAMSBRIDGE RD BRONX NY 10461","BRONX",2011,2012
"63","1398274-DCA","Inactive",2011-07-01,2012-12-31,"Cigarette Retail Dealer","KING DELI AND GRILL INC","1567 WATSON AVE BRONX NY 10472","BRONX",2011,2012
"64","1399236-DCA","Inactive",2011-07-08,2012-12-31,"Cigarette Retail Dealer","BURNSIDE KING DELI GROCERY INC","120 E BURNSIDE AVE BRONX NY 10453","BRONX",2011,2012
"65","1399576-DCA","Inactive",2011-07-08,2012-12-31,"Cigarette Retail Dealer","B & S DELI GROCERY, INC.","3120 BAINBRIDGE AVE BRONX NY 10467","BRONX",2011,2012
"66","1399280-DCA","Inactive",2011-07-08,2012-12-31,"Cigarette Retail Dealer","MAGDALENO FRUIT DELI GROCERY CORP.","2499 BOSTON RD BRONX NY 10467","BRONX",2011,2012
"67","1399290-DCA","Inactive",2011-07-08,2012-12-31,"Cigarette Retail Dealer","EAST GUNHILL GAS INC.","1128 E GUN HILL RD BRONX NY 10469","BRONX",2011,2012
"68","1400614-DCA","Inactive",2011-07-11,2012-12-31,"Cigarette Retail Dealer","1918 DELI GROCERY CORP.","1918 WEBSTER AVE BRONX NY 10457","BRONX",2011,2012
"69","1401410-DCA","Inactive",2011-07-13,2012-12-31,"Cigarette Retail Dealer","NOLAN, WILLIAM J","1464 UNIONPORT RD BRONX NY 10462","BRONX",2011,2012
"70","1400168-DCA","Inactive",2011-07-15,2012-12-31,"Cigarette Retail Dealer","MOTT HAVEN DELI GROCERY INC","362 WILLIS AVE BRONX NY 10454","BRONX",2011,2012
"71","1400474-DCA","Inactive",2011-07-19,2012-12-31,"Cigarette Retail Dealer","3 COUSINS DELI GROCERY CORP","2519 WEBSTER AVE BRONX NY 10458","BRONX",2011,2012
"72","1401386-DCA","Inactive",2011-07-19,2012-12-31,"Cigarette Retail Dealer","MI BODEGUITA INC.","208 W 233RD ST BRONX NY 10463","BRONX",2011,2012
"73","1401098-DCA","Inactive",2011-07-20,2012-12-31,"Cigarette Retail Dealer","2454 WILLIAMSBRIDGE DELI INC.","2454 WILLIAMSBRIDGE RD BRONX NY 10469","BRONX",2011,2012
"74","1261862-DCA","Inactive",2011-07-27,2012-12-31,"Cigarette Retail Dealer","MI BODEGUITA INC.","208 W 233RD ST BRONX NY 10463","BRONX",2011,2012
"75","1401676-DCA","Inactive",2011-07-27,2012-12-31,"Cigarette Retail Dealer","368 SUNNY DELI CORP.","368 E 188TH ST BRONX NY 10458","BRONX",2011,2012
"76","1402364-DCA","Inactive",2011-07-29,2012-12-31,"Cigarette Retail Dealer","R L MINI MARKET, CORP.","975 E 167TH ST BRONX NY 10459","BRONX",2011,2012
"77","1402172-DCA","Inactive",2011-07-29,2012-12-31,"Cigarette Retail Dealer","SAQR DELI CORP.","1186 E 180TH ST BRONX NY 10460","BRONX",2011,2012
"78","1403046-DCA","Inactive",2011-08-10,2012-12-31,"Cigarette Retail Dealer","AHMED, MUTHANNA","45 ELLIOT PL BRONX NY 10452","BRONX",2011,2012
"79","1403060-DCA","Inactive",2011-08-10,2012-12-31,"Cigarette Retail Dealer","BRAVO COFFEE & DELI INC.","608 E 187TH ST BRONX NY 10458","BRONX",2011,2012
"80","1403214-DCA","Inactive",2011-08-11,2012-12-31,"Cigarette Retail Dealer","WEBSTER 2280 GOURMET DELI CORP.","2280 WEBSTER AVE BRONX NY 10457","BRONX",2011,2012
"81","1404650-DCA","Inactive",2011-08-17,2012-12-31,"Cigarette Retail Dealer","BEDFORD SMOKE SHOP INC.","378 BEDFORD PARK BLVD BRONX NY 10458","BRONX",2011,2012
"82","1404792-DCA","Inactive",2011-08-22,2012-12-31,"Cigarette Retail Dealer","G & A GROCERY CORP.","1158 SAINT LAWRENCE AVE BRONX NY 10472","BRONX",2011,2012
"83","1405556-DCA","Inactive",2011-08-30,2012-12-31,"Cigarette Retail Dealer","EMPIRE 99> CORP","5213 BROADWAY BRONX NY 10463","BRONX",2011,2012
"84","1406076-DCA","Inactive",2011-09-02,2012-12-31,"Cigarette Retail Dealer","MARTINEZ, DELIO R.","1893 ANDREWS AVE BRONX NY 10453","BRONX",2011,2012
"85","1407020-DCA","Inactive",2011-09-08,2012-12-31,"Cigarette Retail Dealer","ABDULLA, SHAMSELDEIN","535A E 180TH ST BRONX NY 10457","BRONX",2011,2012
"86","1409156-DCA","Inactive",2011-09-30,2012-12-31,"Cigarette Retail Dealer","YES DELI GROCERY INC.","728 COURTLANDT AVE BRONX NY 10451","BRONX",2011,2012
"87","1409702-DCA","Inactive",2011-10-05,2012-12-31,"Cigarette Retail Dealer","KINGS DELI & GROCERY CORP. I","25 E GUN HILL RD BRONX NY 10467","BRONX",2011,2012
"88","1409992-DCA","Inactive",2011-10-05,2012-12-31,"Cigarette Retail Dealer","MOE CONVENIENCE STORE CORP.","382 E 168TH ST BRONX NY 10456","BRONX",2011,2012
"89","1410616-DCA","Inactive",2011-10-14,2012-12-31,"Cigarette Retail Dealer","KING OF N. Y. TOBACCO SHOP INC.","192 E 167TH ST BRONX NY 10456","BRONX",2011,2012
"90","1410740-DCA","Inactive",2011-10-17,2012-12-31,"Cigarette Retail Dealer","DARALIZ DELI CORP. #2","699 BECK ST BRONX NY 10455","BRONX",2011,2012
"91","1411192-DCA","Inactive",2011-10-20,2012-12-31,"Cigarette Retail Dealer","UMU GENERAL MERCHANDISE CORP.","1443A WEBSTER AVE BRONX NY 10456","BRONX",2011,2012
"92","1411310-DCA","Inactive",2011-10-21,2012-12-31,"Cigarette Retail Dealer","5 EAST GROCERY CORP.","5 E BURNSIDE AVE BRONX NY 10453","BRONX",2011,2012
"93","1412488-DCA","Inactive",2011-10-31,2012-12-31,"Cigarette Retail Dealer","1885 NF INC.","1885 WESTCHESTER AVE BRONX NY 10472","BRONX",2011,2012
"94","1412490-DCA","Inactive",2011-10-31,2012-12-31,"Cigarette Retail Dealer","DOLLAR K, INC.","769 LYDIG AVE BRONX NY 10462","BRONX",2011,2012
"95","1412596-DCA","Inactive",2011-11-01,2012-12-31,"Cigarette Retail Dealer","B2 GOURMET DELI CORP.","51 E GUN HILL RD BRONX NY 10467","BRONX",2011,2012
"96","1412962-DCA","Inactive",2011-11-04,2012-12-31,"Cigarette Retail Dealer","571 GOLD STAR, CORP.","571 E 139TH ST BRONX NY 10454","BRONX",2011,2012
"97","1412888-DCA","Inactive",2011-11-10,2012-12-31,"Cigarette Retail Dealer","YORK DISCOUNT INC.","90 E 161ST ST BRONX NY 10451","BRONX",2011,2012
"98","1413944-DCA","Inactive",2011-11-17,2012-12-31,"Cigarette Retail Dealer","ISLAND SMOKES XVIII LLC","621 E 187TH ST BRONX NY 10458","BRONX",2011,2012
"99","1413946-DCA","Inactive",2011-11-17,2012-12-31,"Cigarette Retail Dealer","MAZEN DELI GROCERY CORP","2773A WEBSTER AVE BRONX NY 10458","BRONX",2011,2012
"100","1413580-DCA","Inactive",2011-11-18,2012-12-31,"Cigarette Retail Dealer","1498 S & R DELI GROCERY CORP.","1498 WESTCHESTER AVE BRONX NY 10472","BRONX",2011,2012
"101","1413564-DCA","Inactive",2011-11-18,2012-12-31,"Cigarette Retail Dealer","751 STAR DELI AND GROCERY CORP","751 E 187TH ST BRONX NY 10458","BRONX",2011,2012
"102","1413902-DCA","Inactive",2011-11-22,2012-12-31,"Cigarette Retail Dealer","LA GRANDE MEAT MARKET & DELI GROCERY, CORP.","101 E 183RD ST BRONX NY 10453","BRONX",2011,2012
"103","1414098-DCA","Inactive",2011-11-28,2012-12-31,"Cigarette Retail Dealer","SAAR DELI GROCERY INC.","543 UNION AVE BRONX NY 10455","BRONX",2011,2012
"104","1414770-DCA","Inactive",2011-11-30,2012-12-31,"Cigarette Retail Dealer","24 STAR DELI & GROCERY CORP","694 COURTLANDT AVE BRONX NY 10451","BRONX",2011,2012
"105","1414724-DCA","Inactive",2011-12-02,2012-12-31,"Cigarette Retail Dealer","JQ DELI GROCERY CORP.","1218 WESTCHESTER AVE BRONX NY 10459","BRONX",2011,2012
"106","1415024-DCA","Inactive",2011-12-05,2012-12-31,"Cigarette Retail Dealer","3437 KLS INC.","3437 JEROME AVE BRONX NY 10467","BRONX",2011,2012
"107","1414850-DCA","Inactive",2011-12-07,2012-12-31,"Cigarette Retail Dealer","GEWARGIS, DAVID M","4102 E TREMONT AVE BRONX NY 10465","BRONX",2011,2012
"108","1388996-DCA","Inactive",2011-12-12,2012-12-31,"Cigarette Retail Dealer","232ND CONVINIENCE STORE CORP.","4166A WHITE PLAINS RD BRONX NY 10466","BRONX",2011,2012
"109","1416102-DCA","Inactive",2011-12-22,2012-12-31,"Cigarette Retail Dealer","R & M MARKET CORP.","3900 WHITE PLAINS RD BRONX NY 10466","BRONX",2011,2012
"110","1400034-DCA","Inactive",2011-07-14,2013-12-31,"Cigarette Retail Dealer","SUPER THREE DELI GROCERY CORP","712 BURKE AVE BRONX NY 10467","BRONX",2011,2013
"111","1380154-DCA","Inactive",2011-01-05,2014-12-31,"Cigarette Retail Dealer","ROYAL MADRID DELI GROCERY INC","1591 WATSON AVE BRONX NY 10472","BRONX",2011,2014
"112","1380720-DCA","Inactive",2011-01-14,2014-12-31,"Cigarette Retail Dealer","MR. FRESH GREEN MARKET INC.","890 E 180TH ST BRONX NY 10460","BRONX",2011,2014
"113","1381896-DCA","Inactive",2011-02-03,2014-12-31,"Cigarette Retail Dealer","EDWARD L GRANT CORP.","1413 EDWARD L GRANT HWY BRONX NY 10452","BRONX",2011,2014
"114","1383080-DCA","Inactive",2011-02-22,2014-12-31,"Cigarette Retail Dealer","ALEX CANDY 4 INC.","4270 KATONAH AVE BRONX NY 10470","BRONX",2011,2014
"115","1383456-DCA","Inactive",2011-03-01,2014-12-31,"Cigarette Retail Dealer","SHARDY LUCKY DELI INC","500 E 183RD ST BRONX NY 10458","BRONX",2011,2014
"116","1383386-DCA","Inactive",2011-03-01,2014-12-31,"Cigarette Retail Dealer","MAHADEV CONVENIENCE INC","922 E TREMONT AVE BRONX NY 10460","BRONX",2011,2014
"117","1383400-DCA","Inactive",2011-03-01,2014-12-31,"Cigarette Retail Dealer","LATIN AMERICAN GROCERY, CORP.","3083 HULL AVE BRONX NY 10467","BRONX",2011,2014
"118","1384472-DCA","Inactive",2011-03-10,2014-12-31,"Cigarette Retail Dealer","FABRE, ANDERSON","656 COURTLANDT AVE BRONX NY 10451","BRONX",2011,2014
"119","1384910-DCA","Inactive",2011-03-16,2014-12-31,"Cigarette Retail Dealer","HAPPY GOURMET DELI CORP.","201 E 163RD ST BRONX NY 10451","BRONX",2011,2014
"120","1384892-DCA","Inactive",2011-03-16,2014-12-31,"Cigarette Retail Dealer","WEBSTER AVE PETROLEUM CORP.","3059 WEBSTER AVE BRONX NY 10467","BRONX",2011,2014
"121","1385834-DCA","Inactive",2011-03-22,2014-12-31,"Cigarette Retail Dealer","ANEURYS GROCERY CORP.","1299 FRANKLIN AVE BRONX NY 10456","BRONX",2011,2014
"122","1385914-DCA","Inactive",2011-03-25,2014-12-31,"Cigarette Retail Dealer","REAL DEAL DELI & GROCERY CORP.","987 WESTCHESTER AVE BRONX NY 10459","BRONX",2011,2014
"123","1386490-DCA","Inactive",2011-03-31,2014-12-31,"Cigarette Retail Dealer","BEGUM, JAFRIN","2801 MIDDLETOWN RD BRONX NY 10461","BRONX",2011,2014
"124","1386386-DCA","Inactive",2011-03-31,2014-12-31,"Cigarette Retail Dealer","ZAMORA, CYNTHIA V","1250 MORRISON AVE BRONX NY 10472","BRONX",2011,2014
"125","1386622-DCA","Inactive",2011-04-05,2014-12-31,"Cigarette Retail Dealer","FAYEZ EXPRESS DELI CORP","461 WILLIS AVE BRONX NY 10455","BRONX",2011,2014
"126","1386910-DCA","Inactive",2011-04-06,2014-12-31,"Cigarette Retail Dealer","908 GARCIA FRUITS & GROCERY CORP.","908 E 163RD ST BRONX NY 10459","BRONX",2011,2014
"127","1387518-DCA","Inactive",2011-04-12,2014-12-31,"Cigarette Retail Dealer","LA TROPICAL DELI & GROCERY INC.","1133 MORRIS AVE BRONX NY 10456","BRONX",2011,2014
"128","1387742-DCA","Inactive",2011-04-13,2014-12-31,"Cigarette Retail Dealer","SENSACION DELI GROCERY CORP.","986 ROGERS PL BRONX NY 10459","BRONX",2011,2014
"129","1386484-DCA","Inactive",2011-04-20,2014-12-31,"Cigarette Retail Dealer","2241 GRAND GROCERY CORP.","2241 GRAND AVE BRONX NY 10453","BRONX",2011,2014
"130","1389634-DCA","Inactive",2011-04-29,2014-12-31,"Cigarette Retail Dealer","ALEXANDER GROCERY AND CANDY CORP","317 ALEXANDER AVE BRONX NY 10454","BRONX",2011,2014
"131","1389656-DCA","Inactive",2011-04-29,2014-12-31,"Cigarette Retail Dealer","RAMPERSAUD, WASILA","3869 WHITE PLAINS RD BRONX NY 10467","BRONX",2011,2014
"132","1391228-DCA","Inactive",2011-05-09,2014-12-31,"Cigarette Retail Dealer","M & R GROCERY CENTER, CORP.","1665 GRAND CONCOURSE BRONX NY 10452","BRONX",2011,2014
"133","1053957-DCA","Inactive",2011-05-16,2014-12-31,"Cigarette Retail Dealer","JORDY FOOD CENTER, INC.","157 W 169TH ST BRONX NY 10452","BRONX",2011,2014
"134","1056082-DCA","Inactive",2011-05-17,2014-12-31,"Cigarette Retail Dealer","SALEH, NAGI M","2306B GRAND CONCOURSE BRONX NY 10458","BRONX",2011,2014
"135","1393126-DCA","Inactive",2011-05-20,2014-12-31,"Cigarette Retail Dealer","LEYBA, VALENTIN","3901 DYRE AVE BRONX NY 10466","BRONX",2011,2014
"136","1392932-DCA","Inactive",2011-05-23,2014-12-31,"Cigarette Retail Dealer","BRONX FUEL SERVICES INC.","1500 BRUCKNER BLVD BRONX NY 10473","BRONX",2011,2014
"137","1393868-DCA","Inactive",2011-05-25,2014-12-31,"Cigarette Retail Dealer","185 WASHINGTON DELI GROCERY INC.","2351 WASHINGTON AVE BRONX NY 10458","BRONX",2011,2014
"138","1393782-DCA","Inactive",2011-05-25,2014-12-31,"Cigarette Retail Dealer","CHANNEL'S GROCERY CORP.","910 PROSPECT AVE BRONX NY 10459","BRONX",2011,2014
"139","1396884-DCA","Inactive",2011-06-20,2014-12-31,"Cigarette Retail Dealer","HESS MART, INC.","3355 E TREMONT AVE BRONX NY 10461","BRONX",2011,2014
"140","1398250-DCA","Inactive",2011-07-01,2014-12-31,"Cigarette Retail Dealer","LOS MASTERS DELI GROCERY, LLC","4653 CARPENTER AVE BRONX NY 10470","BRONX",2011,2014
"141","1398634-DCA","Inactive",2011-07-05,2014-12-31,"Cigarette Retail Dealer","DNI DELI GROCERY INC.","978 LONGWOOD AVE BRONX NY 10459","BRONX",2011,2014
"142","1398856-DCA","Inactive",2011-07-07,2014-12-31,"Cigarette Retail Dealer","ALIADOS DELI GROCERY CORP.","180 MCCLELLAN ST BRONX NY 10456","BRONX",2011,2014
"143","1399496-DCA","Inactive",2011-07-12,2014-12-31,"Cigarette Retail Dealer","STAR GOURMET DELI GROCERY OF NEW YORK CORP","1890 EASTCHESTER RD BRONX NY 10461","BRONX",2011,2014
"144","1400086-DCA","Inactive",2011-07-15,2014-12-31,"Cigarette Retail Dealer","NEIGHBORHOOD TWO DELI & GROCERY CORP.","510 E 187TH ST BRONX NY 10458","BRONX",2011,2014
"145","1400818-DCA","Inactive",2011-07-22,2014-12-31,"Cigarette Retail Dealer","BRONX GAS SERVICES INC.","1360 BRUCKNER BLVD BRONX NY 10459","BRONX",2011,2014
"146","1401500-DCA","Inactive",2011-07-26,2014-12-31,"Cigarette Retail Dealer","STOP ONE DISCOUNT INC","360 E 188TH ST BRONX NY 10458","BRONX",2011,2014
"147","1401540-DCA","Inactive",2011-07-26,2014-12-31,"Cigarette Retail Dealer","ALESAYI FOOD CORP.","786 ALLERTON AVE BRONX NY 10467","BRONX",2011,2014
