"","LICENSE_NBR","STATUS","CREATE_DATE","EXPIRATION_DATE","INDUSTRY","BUSINESS_NAME","address","BORO","Year","Year2"
"68","2023615-2-DCA","Inactive",2015-06-01,2016-12-31,"Cigarette Retail Dealer","4 BROTHERS GROCERY CORP","21830 MERRICK BLVD SPRINGFIELD GARDENS NY 11413","QUEENS",2015,2016
"69","2023630-2-DCA","Inactive",2015-06-01,2016-12-31,"Cigarette Retail Dealer","KALAZ BROTHERS, CORP.","8805 82ND AVE GLENDALE NY 11385","QUEENS",2015,2016
"70","2023774-2-DCA","Inactive",2015-06-03,2016-12-31,"Cigarette Retail Dealer","LINDEN FAMOUS DELI & GRILL INC","20549 LINDEN BLVD SAINT ALBANS NY 11412","QUEENS",2015,2016
"71","2023925-2-DCA","Inactive",2015-06-05,2016-12-31,"Cigarette Retail Dealer","MS DELI AND GROCERY CORP","2150 MOTT AVE FAR ROCKAWAY NY 11691","QUEENS",2015,2016
"72","2024024-2-DCA","Inactive",2015-06-08,2016-12-31,"Cigarette Retail Dealer","WALLEY SMOKE SHOP CORP.","2533 STEINWAY ST ASTORIA NY 11103","QUEENS",2015,2016
"73","2024401-2-DCA","Inactive",2015-06-15,2016-12-31,"Cigarette Retail Dealer","8902 DELI GROCERY INCORPORATED","8902 NORTHERN BLVD JACKSON HEIGHTS NY 11372","QUEENS",2015,2016
"74","2024775-2-DCA","Inactive",2015-06-24,2016-12-31,"Cigarette Retail Dealer","HOOKAH JUNCTION INC","1814 WEIRFIELD ST RIDGEWOOD NY 11385","QUEENS",2015,2016
"75","2025395-2-DCA","Inactive",2015-07-08,2016-12-31,"Cigarette Retail Dealer","SPRINGFIELD DELI & MINI MARKET CORP","22314 S CONDUIT AVE SPRINGFIELD GARDENS NY 11413","QUEENS",2015,2016
"76","2026302-2-DCA","Inactive",2015-07-29,2016-12-31,"Cigarette Retail Dealer","JIAOYANG INTERNATIONAL INC","8220 ROOSEVELT AVE JACKSON HEIGHTS NY 11372","QUEENS",2015,2016
"77","2026350-2-DCA","Inactive",2015-07-30,2016-12-31,"Cigarette Retail Dealer","BAGELMAN DELI & GROCERY CORP","5602 31ST AVE WOODSIDE NY 11377","QUEENS",2015,2016
"78","2026592-2-DCA","Inactive",2015-08-04,2016-12-31,"Cigarette Retail Dealer","PAT'S STATIONERY INC","4920 30TH AVE WOODSIDE NY 11377","QUEENS",2015,2016
"79","2026688-2-DCA","Inactive",2015-08-06,2016-12-31,"Cigarette Retail Dealer","BEACH CHANNEL NY INC","1346 BEACH CHANNEL DR FAR ROCKAWAY NY 11691","QUEENS",2015,2016
"80","2026907-2-DCA","Inactive",2015-08-11,2016-12-31,"Cigarette Retail Dealer","SUNRISE STREAM PETROLEUM CORP","270 W SUNRISE HWY VALLEY STREAM NY 11581","QUEENS",2015,2016
"81","2026910-2-DCA","Inactive",2015-08-11,2016-12-31,"Cigarette Retail Dealer","VARIETIES G. O. CORPORATION","6016 ROOSEVELT AVE WOODSIDE NY 11377","QUEENS",2015,2016
"82","2027031-2-DCA","Inactive",2015-08-13,2016-12-31,"Cigarette Retail Dealer","8737 BRITTON AVE PHARMACY INC","8737 BRITTON AVE ELMHURST NY 11373","QUEENS",2015,2016
"83","2027369-2-DCA","Inactive",2015-08-20,2016-12-31,"Cigarette Retail Dealer","BAGEL BARISTA CORP","8241 153RD AVE HOWARD BEACH NY 11414","QUEENS",2015,2016
"84","2027688-2-DCA","Inactive",2015-08-27,2016-12-31,"Cigarette Retail Dealer","RAMIREZ DELI GROCERY INC","5333 69TH ST MASPETH NY 11378","QUEENS",2015,2016
"85","2027936-2-DCA","Inactive",2015-09-02,2016-12-31,"Cigarette Retail Dealer","DONG YUAN (USA) GROUP INC","8004 GRAND AVE ELMHURST NY 11373","QUEENS",2015,2016
"86","2027905-2-DCA","Inactive",2015-09-02,2016-12-31,"Cigarette Retail Dealer","BOWNE LOTTERY DELI INC","4214 BOWNE ST FLUSHING NY 11355","QUEENS",2015,2016
"87","2028621-2-DCA","Inactive",2015-09-18,2016-12-31,"Cigarette Retail Dealer","74 ST GOURMET DELI CORP","7321 METROPOLITAN AVE MIDDLE VILLAGE NY 11379","QUEENS",2015,2016
"88","2028566-2-DCA","Inactive",2015-09-18,2016-12-31,"Cigarette Retail Dealer","SUPERIOR 2 SMOKE SHOP INC.","6818 FRESH POND RD RIDGEWOOD NY 11385","QUEENS",2015,2016
"89","2029119-2-DCA","Inactive",2015-10-02,2016-12-31,"Cigarette Retail Dealer","AMBIKA BHAVANI INC","8265 PARSONS BLVD JAMAICA NY 11432","QUEENS",2015,2016
"90","2029221-2-DCA","Inactive",2015-10-06,2016-12-31,"Cigarette Retail Dealer","BIG BEN'S SMOKE SHOP, INC.","12902 LIBERTY AVE SOUTH RICHMOND HILL NY 11419","QUEENS",2015,2016
"91","2029679-2-DCA","Inactive",2015-10-21,2016-12-31,"Cigarette Retail Dealer","RAKRISA DELI AND CONVENIENCE INC","5814 MYRTLE AVE RIDGEWOOD NY 11385","QUEENS",2015,2016
"92","2029767-2-DCA","Inactive",2015-10-23,2016-12-31,"Cigarette Retail Dealer","BEBE MARKET INC","8709 NORTHERN BLVD JACKSON HEIGHTS NY 11372","QUEENS",2015,2016
"93","2030056-2-DCA","Inactive",2015-11-02,2016-12-31,"Cigarette Retail Dealer","MEDINA MOSQUEA, JUAN F","7408 JAMAICA AVE WOODHAVEN NY 11421","QUEENS",2015,2016
"94","2030754-2-DCA","Inactive",2015-11-24,2016-12-31,"Cigarette Retail Dealer","MIA GROCERY & DELI INC.","4720 47TH AVE WOODSIDE NY 11377","QUEENS",2015,2016
"95","2030760-2-DCA","Inactive",2015-11-24,2016-12-31,"Cigarette Retail Dealer","171-03 Food Market Corp","17130 JAMAICA AVE JAMAICA NY 11432","QUEENS",2015,2016
"96","2030755-2-DCA","Inactive",2015-11-24,2016-12-31,"Cigarette Retail Dealer","SAM CONVENIENCE DELI CORP.","1438 BEACH CHANNEL DR FAR ROCKAWAY NY 11691","QUEENS",2015,2016
"97","2031119-2-DCA","Inactive",2015-12-07,2016-12-31,"Cigarette Retail Dealer","THE ALGIERS OF ROCKAWAY NY, LLC","9209 ROCKAWAY BEACH BLVD ROCKAWAY BEACH NY 11693","QUEENS",2015,2016
"98","2031547-2-DCA","Inactive",2015-12-21,2016-12-31,"Cigarette Retail Dealer","Green Life Pharmacy Inc.","3333 FRANCIS LEWIS BLVD FLUSHING NY 11358","QUEENS",2015,2016
"99","2031679-2-DCA","Inactive",2015-12-24,2016-12-31,"Cigarette Retail Dealer","MINI PAN SHOP INC","3766 74TH ST JACKSON HEIGHTS NY 11372","QUEENS",2015,2016
"100","2031812-2-DCA","Inactive",2015-12-29,2016-12-31,"Cigarette Retail Dealer","57TH AVENUE MARKET, INC","9727 57TH AVE CORONA NY 11368","QUEENS",2015,2016
"101","2017050-1-DCA","Active",2015-01-05,2017-12-31,"Cigarette Retail Dealer","77 GOURMET DELI INC","7720 101ST AVE OZONE PARK NY 11416","QUEENS",2015,2017
"102","2017049-1-DCA","Active",2015-01-05,2017-12-31,"Cigarette Retail Dealer","GAYATRI STATIONERY & LEGAL FORM, INC.","8787 SUTPHIN BLVD JAMAICA NY 11435","QUEENS",2015,2017
"103","2017302-1-DCA","Active",2015-01-14,2017-12-31,"Cigarette Retail Dealer","RIDDHI & SIDDHI FOOD INC.","6801 79TH ST MIDDLE VILLAGE NY 11379","QUEENS",2015,2017
"104","2018301-1-DCA","Active",2015-02-13,2017-12-31,"Cigarette Retail Dealer","PIDGEON MEADOW DELI INC","16310 PIDGEON MEADOW RD FLUSHING NY 11358","QUEENS",2015,2017
"105","2017090-2-DCA","Active",2015-01-06,2018-12-31,"Cigarette Retail Dealer","FRESHPOND NEWSSTAND INC","6706 FRESH POND RD RIDGEWOOD NY 11385","QUEENS",2015,2018
"106","2017163-2-DCA","Active",2015-01-08,2018-12-31,"Cigarette Retail Dealer","EXPRESS DELI AT 715 FAIRVIEW CORP","715 FAIRVIEW AVE RIDGEWOOD NY 11385","QUEENS",2015,2018
"107","2017164-2-DCA","Active",2015-01-08,2018-12-31,"Cigarette Retail Dealer","CHEF HONG INC","5631 METROPOLITAN AVE RIDGEWOOD NY 11385","QUEENS",2015,2018
"108","2017289-2-DCA","Active",2015-01-14,2018-12-31,"Cigarette Retail Dealer","FOREST AVE DELI CORP","6681 FOREST AVE RIDGEWOOD NY 11385","QUEENS",2015,2018
"109","2017278-2-DCA","Active",2015-01-14,2018-12-31,"Cigarette Retail Dealer","BEST CHOICE CONVENIENCE INC.","3003 ASTORIA BLVD ASTORIA NY 11102","QUEENS",2015,2018
"110","2017356-2-DCA","Active",2015-01-15,2018-12-31,"Cigarette Retail Dealer","87TH ROAD MINI MARKET INC.","14403 87TH RD JAMAICA NY 11435","QUEENS",2015,2018
"111","2017391-2-DCA","Active",2015-01-15,2018-12-31,"Cigarette Retail Dealer","COUNTRY BOY I CORP","9710 32ND AVE EAST ELMHURST NY 11369","QUEENS",2015,2018
"112","2017364-2-DCA","Active",2015-01-15,2018-12-31,"Cigarette Retail Dealer","AHRAMI, ABDUL","6013 NORTHERN BLVD WOODSIDE NY 11377","QUEENS",2015,2018
"113","2017534-2-DCA","Active",2015-01-22,2018-12-31,"Cigarette Retail Dealer","1165 BEACH CHANNEL CORP.","1165 BEACH CHANNEL DR FAR ROCKAWAY NY 11691","QUEENS",2015,2018
"114","2017662-2-DCA","Active",2015-01-28,2018-12-31,"Cigarette Retail Dealer","F & G FOOD MARKET NY CORP","15502 107TH AVE JAMAICA NY 11433","QUEENS",2015,2018
"115","2017786-2-DCA","Active",2015-01-29,2018-12-31,"Cigarette Retail Dealer","QUEENS BLVD OPERATING CORP","8211 QUEENS BLVD ELMHURST NY 11373","QUEENS",2015,2018
"116","2017802-2-DCA","Active",2015-01-29,2018-12-31,"Cigarette Retail Dealer","TERRENAS GROCERY CORP","12506 111TH AVE SOUTH OZONE PARK NY 11420","QUEENS",2015,2018
"117","2017999-2-DCA","Active",2015-02-05,2018-12-31,"Cigarette Retail Dealer","LUCKY STORE GROCERY INC.","9258 QUEENS BLVD REGO PARK NY 11374","QUEENS",2015,2018
"118","2018068-2-DCA","Active",2015-02-09,2018-12-31,"Cigarette Retail Dealer","HUDSON RETAIL-NEU NEWS LAGUARDIA JV","1 MAIN TERMINAL FLUSHING NY 11371","QUEENS",2015,2018
"119","2018093-2-DCA","Active",2015-02-09,2018-12-31,"Cigarette Retail Dealer","MARUTI 1859 CORP.","1859 DITMARS BLVD ASTORIA NY 11105","QUEENS",2015,2018
"120","2018067-2-DCA","Active",2015-02-09,2018-12-31,"Cigarette Retail Dealer","HUDSON RETAIL NEU-NEWS LAGUARDIA JV","1 MAIN TERMINAL FLUSHING NY 11371","QUEENS",2015,2018
"121","2018119-2-DCA","Active",2015-02-09,2018-12-31,"Cigarette Retail Dealer","SAN MIGUEL DELI GROCERY INC","5129 103RD ST CORONA NY 11368","QUEENS",2015,2018
"122","2018069-2-DCA","Active",2015-02-09,2018-12-31,"Cigarette Retail Dealer","HUDSON RETAIL-NEU NEWS LAGUARDIA JV","1 MAIN TERMINAL FLUSHING NY 11371","QUEENS",2015,2018
"123","2018169-2-DCA","Active",2015-02-10,2018-12-31,"Cigarette Retail Dealer","KISSENA ENTERPRISES INC","15411 HORACE HARDING EXPY FLUSHING NY 11367","QUEENS",2015,2018
"124","2018318-2-DCA","Active",2015-02-13,2018-12-31,"Cigarette Retail Dealer","RAMDAM INC.","16002 46TH AVE FLUSHING NY 11358","QUEENS",2015,2018
"125","2018381-2-DCA","Active",2015-02-17,2018-12-31,"Cigarette Retail Dealer","Kenia Grocery Inc.","9047 149TH ST JAMAICA NY 11435","QUEENS",2015,2018
"126","2018376-2-DCA","Active",2015-02-17,2018-12-31,"Cigarette Retail Dealer","IKRAVEIT CORP","3402 30TH ST ASTORIA NY 11106","QUEENS",2015,2018
"127","2018592-2-DCA","Inactive",2015-02-23,2018-12-31,"Cigarette Retail Dealer","175 DELI & GROCERY CORP","17505 JAMAICA AVE JAMAICA NY 11432","QUEENS",2015,2018
"128","2018691-2-DCA","Active",2015-02-25,2018-12-31,"Cigarette Retail Dealer","VS NEWS INC","2244 31ST ST ASTORIA NY 11105","QUEENS",2015,2018
"129","2018829-2-DCA","Active",2015-03-02,2018-12-31,"Cigarette Retail Dealer","GHANSHYAM CORP.","6121 ROOSEVELT AVE WOODSIDE NY 11377","QUEENS",2015,2018
"130","2018834-2-DCA","Active",2015-03-02,2018-12-31,"Cigarette Retail Dealer","ELDERT LANE GRILL CORP","9335 ELDERT LN WOODHAVEN NY 11421","QUEENS",2015,2018
"131","2018984-2-DCA","Active",2015-03-04,2018-12-31,"Cigarette Retail Dealer","SUSANO VEGA","1002 SENECA AVE RIDGEWOOD NY 11385","QUEENS",2015,2018
"132","2018997-2-DCA","Inactive",2015-03-04,2018-12-31,"Cigarette Retail Dealer","CRYSTAL CORNER DELI & GROCERY CORP","7020 CENTRAL AVE GLENDALE NY 11385","QUEENS",2015,2018
"133","2019078-2-DCA","Active",2015-03-05,2018-12-31,"Cigarette Retail Dealer","QUEENS BLVD PETROLEUM LLC","3105 QUEENS BLVD LONG ISLAND CITY NY 11101","QUEENS",2015,2018
"134","2019130-2-DCA","Active",2015-03-06,2018-12-31,"Cigarette Retail Dealer","36TH DELI GROCERY INC","1212 36TH AVE ASTORIA NY 11106","QUEENS",2015,2018
"135","2019228-2-DCA","Active",2015-03-09,2018-12-31,"Cigarette Retail Dealer","SK MART CONVENIENCE, INC.","12072 QUEENS BLVD KEW GARDENS NY 11415","QUEENS",2015,2018
"136","2019167-2-DCA","Active",2015-03-09,2018-12-31,"Cigarette Retail Dealer","GARDEN GROCERY INC.","8006 51ST AVE ELMHURST NY 11373","QUEENS",2015,2018
"137","2019221-2-DCA","Active",2015-03-09,2018-12-31,"Cigarette Retail Dealer","FIVE STAR GOURMET DELI NY INC","2575 COLLEGE POINT BLVD FLUSHING NY 11354","QUEENS",2015,2018
"138","2019321-2-DCA","Active",2015-03-10,2018-12-31,"Cigarette Retail Dealer","ARCHER 158 MANAGAEMENT CORP","15809 ARCHER AVE JAMAICA NY 11433","QUEENS",2015,2018
