"","LICENSE_NBR","STATUS","CREATE_DATE","EXPIRATION_DATE","INDUSTRY","BUSINESS_NAME","address","BORO","Year","Year2"
"17","1382364-DCA","Inactive",2011-02-09,2012-12-31,"Cigarette Retail Dealer","325 2ND AVE DELI & GROCERY, CORP.","325 2ND AVE NEW YORK NY 10003","MANHATTAN",2011,2012
"18","1382980-DCA","Inactive",2011-02-16,2012-12-31,"Cigarette Retail Dealer","DUANE READE","1646 2ND AVE NEW YORK NY 10028","MANHATTAN",2011,2012
"19","1382876-DCA","Inactive",2011-02-17,2012-12-31,"Cigarette Retail Dealer","SUNNYSIDE UP CAFE INC.","177 MADISON AVE NEW YORK NY 10016","MANHATTAN",2011,2012
"20","1383084-DCA","Inactive",2011-02-22,2012-12-31,"Cigarette Retail Dealer","2194 NEW YORK DELI GROCERY CORP.","2194 AMSTERDAM AVE NEW YORK NY 10032","MANHATTAN",2011,2012
"21","1383172-DCA","Inactive",2011-02-23,2012-12-31,"Cigarette Retail Dealer","EL CHICO GROCERY CORP","197 MADISON ST NEW YORK NY 10002","MANHATTAN",2011,2012
"22","1384484-DCA","Inactive",2011-03-10,2012-12-31,"Cigarette Retail Dealer","SEVENTH AVENUE DELI","2133.5 A C P JR BLVD NEW YORK NY 10027","MANHATTAN",2011,2012
"23","1384538-DCA","Inactive",2011-03-11,2012-12-31,"Cigarette Retail Dealer","ELLYS, LLC","605 2ND AVE NEW YORK NY 10016","MANHATTAN",2011,2012
"24","1384834-DCA","Inactive",2011-03-15,2012-12-31,"Cigarette Retail Dealer","JIANG, JINRONG","94 MADISON ST NEW YORK NY 10002","MANHATTAN",2011,2012
"25","1385108-DCA","Inactive",2011-03-16,2012-12-31,"Cigarette Retail Dealer","COLUMBIA DELI AND GROCERY INC.","1270 AMSTERDAM AVE NEW YORK NY 10027","MANHATTAN",2011,2012
"26","1385084-DCA","Inactive",2011-03-18,2012-12-31,"Cigarette Retail Dealer","USHIR INC.","736 W 181ST ST NEW YORK NY 10033","MANHATTAN",2011,2012
"27","1385358-DCA","Inactive",2011-03-21,2012-12-31,"Cigarette Retail Dealer","MASTER BROTHERS CORP.","2442 BROADWAY NEW YORK NY 10024","MANHATTAN",2011,2012
"28","1313996-DCA","Inactive",2011-03-21,2012-12-31,"Cigarette Retail Dealer","MHM GROCERY STORE INC","4151 BROADWAY NEW YORK NY 10033","MANHATTAN",2011,2012
"29","1385894-DCA","Inactive",2011-03-25,2012-12-31,"Cigarette Retail Dealer","ST NICHOLAS QUICK TOBACCO SHOP CORP","1526 SAINT NICHOLAS AVE NEW YORK NY 10033","MANHATTAN",2011,2012
"30","1282466-DCA","Inactive",2011-03-25,2012-12-31,"Cigarette Retail Dealer","10TH AVENUE GOURMET #1, INC.","311 10TH AVE NEW YORK NY 10001","MANHATTAN",2011,2012
"31","1385654-DCA","Inactive",2011-03-25,2012-12-31,"Cigarette Retail Dealer","696 GOURMET DELI INC.","696 3RD AVE NEW YORK NY 10017","MANHATTAN",2011,2012
"32","1386388-DCA","Inactive",2011-03-31,2012-12-31,"Cigarette Retail Dealer","CONVENIENCE STORE CORP.","550 W 181ST ST NEW YORK NY 10033","MANHATTAN",2011,2012
"33","1387002-DCA","Inactive",2011-04-06,2012-12-31,"Cigarette Retail Dealer","1797 EMPIRE INC.","1797 1ST AVE NEW YORK NY 10128","MANHATTAN",2011,2012
"34","1387700-DCA","Inactive",2011-04-13,2012-12-31,"Cigarette Retail Dealer","336 LUCKY STAR DELI GROCERY INC.","336 E 106TH ST NEW YORK NY 10029","MANHATTAN",2011,2012
"35","1387910-DCA","Inactive",2011-04-14,2012-12-31,"Cigarette Retail Dealer","HUDSON MAGAZINE INC.","515 HUDSON ST NEW YORK NY 10014","MANHATTAN",2011,2012
"36","1388048-DCA","Inactive",2011-04-15,2012-12-31,"Cigarette Retail Dealer","TAESUN 77 INC.","15 W 39TH ST NEW YORK NY 10018","MANHATTAN",2011,2012
"37","1388586-DCA","Inactive",2011-04-20,2012-12-31,"Cigarette Retail Dealer","BJ FOODS AND GROCERY NY, INC.","531 9TH AVE NEW YORK NY 10018","MANHATTAN",2011,2012
"38","1388726-DCA","Inactive",2011-04-21,2012-12-31,"Cigarette Retail Dealer","DASEY DELI GROCERY INC.","3430 BROADWAY NEW YORK NY 10031","MANHATTAN",2011,2012
"39","1385006-DCA","Inactive",2011-04-22,2012-12-31,"Cigarette Retail Dealer","DEVIKA LOBBY STAND LLC","1430 BROADWAY NEW YORK NY 10018","MANHATTAN",2011,2012
"40","1389134-DCA","Inactive",2011-04-25,2012-12-31,"Cigarette Retail Dealer","ZOKARI, AMIN","239 8TH AVE NEW YORK NY 10011","MANHATTAN",2011,2012
"41","1389720-DCA","Inactive",2011-04-29,2012-12-31,"Cigarette Retail Dealer","TENG DA DELI, INC.","302 GRAND ST NEW YORK NY 10002","MANHATTAN",2011,2012
"42","1390182-DCA","Inactive",2011-05-03,2012-12-31,"Cigarette Retail Dealer","MOHAMED, DIOMANDE","2120 FREDERICK DOUGLASS BLVD NEW YORK NY 10026","MANHATTAN",2011,2012
"43","1390782-DCA","Inactive",2011-05-05,2012-12-31,"Cigarette Retail Dealer","TRAVEL TRADERS HOTEL STORES, INC.","870 7TH AVE NEW YORK NY 10019","MANHATTAN",2011,2012
"44","1391742-DCA","Inactive",2011-05-12,2012-12-31,"Cigarette Retail Dealer","M & A DELI GROCERY STORE CORP","242 MALCOLM X BLVD NEW YORK NY 10027","MANHATTAN",2011,2012
"45","1392124-DCA","Inactive",2011-05-12,2012-12-31,"Cigarette Retail Dealer","HERNANDEZ FOOD CORP. NO. 11","21 SHERMAN AVE NEW YORK NY 10040","MANHATTAN",2011,2012
"46","1392156-DCA","Inactive",2011-05-16,2012-12-31,"Cigarette Retail Dealer","JD GROCERY, INC.","11 AVENUE D NEW YORK NY 10009","MANHATTAN",2011,2012
"47","1392606-DCA","Inactive",2011-05-23,2012-12-31,"Cigarette Retail Dealer","UNCLE JOHNNY GROCERY CORP.","55 AVENUE D NEW YORK NY 10009","MANHATTAN",2011,2012
"48","1384704-DCA","Inactive",2011-05-28,2012-12-31,"Cigarette Retail Dealer","WAH SHENG GROCERY INC.","461 AVENUE OF THE AMERICAS NEW YORK NY 10011","MANHATTAN",2011,2012
"49","1219247-DCA","Inactive",2011-06-03,2012-12-31,"Cigarette Retail Dealer","STRAIGHT PATH DELI GROCERY INC","561 MALCOLM X BLVD NEW YORK NY 10037","MANHATTAN",2011,2012
"50","1395682-DCA","Inactive",2011-06-07,2012-12-31,"Cigarette Retail Dealer","LA PLACITA DIAZ CORP.","3879 BROADWAY NEW YORK NY 10032","MANHATTAN",2011,2012
"51","1395328-DCA","Inactive",2011-06-08,2012-12-31,"Cigarette Retail Dealer","BJ FOODS AND GROCERY NY, INC.","531 9TH AVE NEW YORK NY 10018","MANHATTAN",2011,2012
"52","1395742-DCA","Inactive",2011-06-09,2012-12-31,"Cigarette Retail Dealer","K&M GOURMET DELI GROCERY CORP.","537 EDGECOMBE AVE NEW YORK NY 10032","MANHATTAN",2011,2012
"53","1396172-DCA","Inactive",2011-06-10,2012-12-31,"Cigarette Retail Dealer","BRISA DEL SUR DELI GROCERY INC.","421 AUDUBON AVE NEW YORK NY 10033","MANHATTAN",2011,2012
"54","1395806-DCA","Inactive",2011-06-10,2012-12-31,"Cigarette Retail Dealer","GENERAL WHOLESALE & RETAIL TRADING INC.","249 BROOME ST NEW YORK NY 10002","MANHATTAN",2011,2012
"55","1396132-DCA","Inactive",2011-06-13,2012-12-31,"Cigarette Retail Dealer","SUNNY DELI GROCERY INC","201 W 140TH ST NEW YORK NY 10030","MANHATTAN",2011,2012
"56","1396690-DCA","Inactive",2011-06-17,2012-12-31,"Cigarette Retail Dealer","380 AUDUBON HEIGHTS DELI CANDY & GROCERY CORP","380 AUDUBON AVE NEW YORK NY 10033","MANHATTAN",2011,2012
"57","1396762-DCA","Inactive",2011-06-17,2012-12-31,"Cigarette Retail Dealer","2060 EASY DELI CORP.","2060 2ND AVE NEW YORK NY 10029","MANHATTAN",2011,2012
"58","1396996-DCA","Inactive",2011-06-20,2012-12-31,"Cigarette Retail Dealer","HIGH LINE GOURMET MARKET, CORP.","329 10TH AVE NEW YORK NY 10001","MANHATTAN",2011,2012
"59","1398126-DCA","Inactive",2011-06-27,2012-12-31,"Cigarette Retail Dealer","NYC CANDY INC.","100 W 14TH ST NEW YORK NY 10011","MANHATTAN",2011,2012
"60","1397974-DCA","Inactive",2011-06-28,2012-12-31,"Cigarette Retail Dealer","ALMAFLEHI, HEMYAR M","135 POST AVE NEW YORK NY 10034","MANHATTAN",2011,2012
"61","1397910-DCA","Inactive",2011-06-28,2012-12-31,"Cigarette Retail Dealer","NEW YORK GOURMET DELI INC","177 AVENUE C NEW YORK NY 10009","MANHATTAN",2011,2012
"62","1398870-DCA","Inactive",2011-07-01,2012-12-31,"Cigarette Retail Dealer","DUANE READE","1500 BROADWAY NEW YORK NY 10036","MANHATTAN",2011,2012
"63","1398492-DCA","Inactive",2011-07-05,2012-12-31,"Cigarette Retail Dealer","MR. CIGAR INC.","519 8TH AVE NEW YORK NY 10018","MANHATTAN",2011,2012
"64","1399234-DCA","Inactive",2011-07-08,2012-12-31,"Cigarette Retail Dealer","FANTASY TOBACCO SHOP CORP","3560A BROADWAY NEW YORK NY 10031","MANHATTAN",2011,2012
"65","1399256-DCA","Inactive",2011-07-08,2012-12-31,"Cigarette Retail Dealer","WASEEM EXPRESS DELI GROCERY CORP.","2391 FREDERICK DOUGLASS BLVD NEW YORK NY 10027","MANHATTAN",2011,2012
"66","1399672-DCA","Inactive",2011-07-08,2012-12-31,"Cigarette Retail Dealer","ISLAND SMOKES III, LLC.","116 ELDRIDGE ST NEW YORK NY 10002","MANHATTAN",2011,2012
"67","1400436-DCA","Inactive",2011-07-13,2012-12-31,"Cigarette Retail Dealer","7TH AVENUE CANDY STORE CORP.","2460 ADAM CLAYTON POWELL JR BLVD NEW YORK NY 10030","MANHATTAN",2011,2012
"68","1400916-DCA","Inactive",2011-07-19,2012-12-31,"Cigarette Retail Dealer","28TH STREET DELI INC","136 E 28TH ST NEW YORK NY 10016","MANHATTAN",2011,2012
"69","1401316-DCA","Inactive",2011-07-25,2012-12-31,"Cigarette Retail Dealer","AW GROCERY CANDY STORE CORP","22 BRADHURST AVE NEW YORK NY 10030","MANHATTAN",2011,2012
"70","1401288-DCA","Inactive",2011-07-25,2012-12-31,"Cigarette Retail Dealer","VILLAGE ONE GIFT & SMOKE INC.","7 GREENWICH AVE NEW YORK NY 10014","MANHATTAN",2011,2012
"71","1401372-DCA","Inactive",2011-07-25,2012-12-31,"Cigarette Retail Dealer","FOOD CENTER & DELI INC.","1634 MADISON AVE NEW YORK NY 10029","MANHATTAN",2011,2012
"72","1401592-DCA","Inactive",2011-07-25,2012-12-31,"Cigarette Retail Dealer","FIVE CORNER DELI & GROCERY STORE, INC.","1700 AMSTERDAM AVE NEW YORK NY 10031","MANHATTAN",2011,2012
"73","1401756-DCA","Inactive",2011-07-27,2012-12-31,"Cigarette Retail Dealer","A - Z PASS DELI AND GROCERY CORP","561 W 145TH ST NEW YORK NY 10031","MANHATTAN",2011,2012
"74","1402326-DCA","Inactive",2011-08-01,2012-12-31,"Cigarette Retail Dealer","MORAD, MOHAMMED","118 E 116TH ST NEW YORK NY 10029","MANHATTAN",2011,2012
"75","1402858-DCA","Inactive",2011-08-10,2012-12-31,"Cigarette Retail Dealer","ROGER'S NEWS INC.","622 3RD AVE NEW YORK NY 10017","MANHATTAN",2011,2012
"76","1404388-DCA","Inactive",2011-08-16,2012-12-31,"Cigarette Retail Dealer","NY GIFTS, LLC","316 5TH AVE NEW YORK NY 10001","MANHATTAN",2011,2012
"77","1403836-DCA","Inactive",2011-08-16,2012-12-31,"Cigarette Retail Dealer","T-MAXX @ AMSTERDAM INC.","2161 AMSTERDAM AVE NEW YORK NY 10032","MANHATTAN",2011,2012
"78","1404450-DCA","Inactive",2011-08-19,2012-12-31,"Cigarette Retail Dealer","CV MAGAZINE NEWS INC.","550 MADISON AVE NEW YORK NY 10022","MANHATTAN",2011,2012
"79","1404852-DCA","Inactive",2011-08-22,2012-12-31,"Cigarette Retail Dealer","ALSAAIDI, KAMALA","122 E 116TH ST NEW YORK NY 10029","MANHATTAN",2011,2012
"80","1404656-DCA","Inactive",2011-08-22,2012-12-31,"Cigarette Retail Dealer","SEVENTEENTH STREET GOURMET, INC.","134 8TH AVE NEW YORK NY 10011","MANHATTAN",2011,2012
"81","1404834-DCA","Inactive",2011-08-22,2012-12-31,"Cigarette Retail Dealer","PINEAPPLE FOOD CENTER INC.","91 PINEHURST AVE NEW YORK NY 10033","MANHATTAN",2011,2012
"82","1405250-DCA","Inactive",2011-08-25,2012-12-31,"Cigarette Retail Dealer","D & F DELI GROCERY INC","1931 MADISON AVE NEW YORK NY 10035","MANHATTAN",2011,2012
"83","1405784-DCA","Inactive",2011-08-29,2012-12-31,"Cigarette Retail Dealer","THREE BROTHERS BAKING INC.","451 12TH AVE NEW YORK NY 10018","MANHATTAN",2011,2012
"84","1405780-DCA","Inactive",2011-08-29,2012-12-31,"Cigarette Retail Dealer","NEW E.Z. FOOD CENTER & DISCOUNT INC.","2304 AMSTERDAM AVE NEW YORK NY 10033","MANHATTAN",2011,2012
"85","1408444-DCA","Inactive",2011-09-20,2012-12-31,"Cigarette Retail Dealer","FM NEWSSTAND CORP.","630 3RD AVE NEW YORK NY 10017","MANHATTAN",2011,2012
"86","1408472-DCA","Inactive",2011-09-22,2012-12-31,"Cigarette Retail Dealer","E. THREE 01 DELI CORP.","301 E 4TH ST NEW YORK NY 10009","MANHATTAN",2011,2012
"87","1410814-DCA","Inactive",2011-10-17,2012-12-31,"Cigarette Retail Dealer","GHZALI GOURMET DELI INC.","521 MALCOLM X BLVD NEW YORK NY 10037","MANHATTAN",2011,2012
"88","1411170-DCA","Inactive",2011-10-20,2012-12-31,"Cigarette Retail Dealer","OKIE DOKEY SMOKEY LLC","111 SAINT MARKS PL NEW YORK NY 10009","MANHATTAN",2011,2012
"89","1411678-DCA","Inactive",2011-10-25,2012-12-31,"Cigarette Retail Dealer","RIVINGTON GROCERY CORPORATION","94 RIVINGTON ST NEW YORK NY 10002","MANHATTAN",2011,2012
"90","1412338-DCA","Inactive",2011-10-28,2012-12-31,"Cigarette Retail Dealer","7-ELEVEN, INC.","224 5TH AVE NEW YORK NY 10001","MANHATTAN",2011,2012
"91","1413432-DCA","Inactive",2011-11-10,2012-12-31,"Cigarette Retail Dealer","TZ UPTOWN CORPORATION","445 AUDUBON AVE NEW YORK NY 10040","MANHATTAN",2011,2012
"92","1413284-DCA","Inactive",2011-11-17,2012-12-31,"Cigarette Retail Dealer","1869 LEXINGTON GROCERY INC","1869 LEXINGTON AVE NEW YORK NY 10029","MANHATTAN",2011,2012
"93","1414574-DCA","Inactive",2011-12-01,2012-12-31,"Cigarette Retail Dealer","648 BROADWAY NY, INC.","648 BROADWAY NEW YORK NY 10012","MANHATTAN",2011,2012
"94","1273006-DCA","Inactive",2011-12-07,2012-12-31,"Cigarette Retail Dealer","222 MARKET CORP.","384 2ND AVE NEW YORK NY 10010","MANHATTAN",2011,2012
"95","1415436-DCA","Inactive",2011-12-09,2012-12-31,"Cigarette Retail Dealer","H & E DELI, INC.","212 E 122ND ST NEW YORK NY 10035","MANHATTAN",2011,2012
"96","1415248-DCA","Inactive",2011-12-12,2012-12-31,"Cigarette Retail Dealer","110A HOT 1 DELI CORP.","110A W 145TH ST NEW YORK NY 10039","MANHATTAN",2011,2012
"97","1415976-DCA","Inactive",2011-12-27,2012-12-31,"Cigarette Retail Dealer","A.G.A. GROCERY STORE CORP","242 MALCOLM X BLVD NEW YORK NY 10027","MANHATTAN",2011,2012
"98","1380116-DCA","Inactive",2011-01-05,2014-12-31,"Cigarette Retail Dealer","51ST STREET FOOD MARKET INC.","721 11TH AVE NEW YORK NY 10019","MANHATTAN",2011,2014
"99","1380236-DCA","Inactive",2011-01-06,2014-12-31,"Cigarette Retail Dealer","NYS MAGAZINES, INC.","80 VARICK ST NEW YORK NY 10013","MANHATTAN",2011,2014
"100","1380336-DCA","Inactive",2011-01-07,2014-12-31,"Cigarette Retail Dealer","VICTORIA DELI GROCERY CORP.","1484 SAINT NICHOLAS AVE NEW YORK NY 10033","MANHATTAN",2011,2014
"101","1380540-DCA","Inactive",2011-01-11,2014-12-31,"Cigarette Retail Dealer","R & K FOOD MARKET, INC.","1376 3RD AVE NEW YORK NY 10075","MANHATTAN",2011,2014
"102","1380942-DCA","Inactive",2011-01-18,2014-12-31,"Cigarette Retail Dealer","23 NEW CORNER MAGAZINE, INC.","23 3RD AVE NEW YORK NY 10003","MANHATTAN",2011,2014
"103","1381132-DCA","Inactive",2011-01-20,2014-12-31,"Cigarette Retail Dealer","MEI SIN ENTERPRISES INC.","37.5 ALLEN ST NEW YORK NY 10002","MANHATTAN",2011,2014
"104","1381262-DCA","Inactive",2011-01-24,2014-12-31,"Cigarette Retail Dealer","PUNTA CANA DELI 8 GROCERY INC","541 ACADEMY ST NEW YORK NY 10034","MANHATTAN",2011,2014
"105","1381298-DCA","Inactive",2011-01-25,2014-12-31,"Cigarette Retail Dealer","GROCERY TOST CAFE, INC.","59 4TH AVE NEW YORK NY 10003","MANHATTAN",2011,2014
"106","1381606-DCA","Inactive",2011-01-31,2014-12-31,"Cigarette Retail Dealer","LAITH GROCERY CORP.","3341 BROADWAY NEW YORK NY 10031","MANHATTAN",2011,2014
"107","1381698-DCA","Inactive",2011-02-01,2014-12-31,"Cigarette Retail Dealer","9TH AVENUE CIGAR SHOP CORP.","786 9TH AVE NEW YORK NY 10019","MANHATTAN",2011,2014
"108","1381894-DCA","Inactive",2011-02-03,2014-12-31,"Cigarette Retail Dealer","PSP CONVENIENCE INC.","584 W 207TH ST NEW YORK NY 10034","MANHATTAN",2011,2014
"109","1382262-DCA","Inactive",2011-02-09,2014-12-31,"Cigarette Retail Dealer","12 EAST FF CORP.","941 8TH AVE NEW YORK NY 10019","MANHATTAN",2011,2014
"110","1383804-DCA","Inactive",2011-03-02,2014-12-31,"Cigarette Retail Dealer","94 ST. NICHOLAS DELI INC.","94 SAINT NICHOLAS PL NEW YORK NY 10032","MANHATTAN",2011,2014
"111","1383644-DCA","Inactive",2011-03-02,2014-12-31,"Cigarette Retail Dealer","A & S CLINTON GROCERY & SMOKE SHOP INC.","84 CLINTON ST NEW YORK NY 10002","MANHATTAN",2011,2014
"112","1384162-DCA","Inactive",2011-03-08,2014-12-31,"Cigarette Retail Dealer","JKS TOBACCO PLUS INC","51 MADISON AVE NEW YORK NY 10010","MANHATTAN",2011,2014
"113","1384384-DCA","Inactive",2011-03-09,2014-12-31,"Cigarette Retail Dealer","MARKET PLACE 125 INC","125 PARK AVE NEW YORK NY 10017","MANHATTAN",2011,2014
"114","1384422-DCA","Inactive",2011-03-09,2014-12-31,"Cigarette Retail Dealer","FELTRIM RESTAURANT CORP.","206 E 34TH ST NEW YORK NY 10016","MANHATTAN",2011,2014
"115","1384634-DCA","Inactive",2011-03-11,2014-12-31,"Cigarette Retail Dealer","NAYNA, SETHNA","NULL PARK PLACE NEW YORK NY 10007","MANHATTAN",2011,2014
"116","1385206-DCA","Inactive",2011-03-18,2014-12-31,"Cigarette Retail Dealer","NASSIN MARKET DELI GROCERY CORP","1901 LEXINGTON AVE NEW YORK NY 10035","MANHATTAN",2011,2014
"117","1385634-DCA","Inactive",2011-03-22,2014-12-31,"Cigarette Retail Dealer","1980 GOURMET DELI INC.","1980 2ND AVE NEW YORK NY 10029","MANHATTAN",2011,2014
"118","1385890-DCA","Inactive",2011-03-22,2014-12-31,"Cigarette Retail Dealer","L & J NY MANAGEMENT INC.","150 BEEKMAN ST NEW YORK NY 10038","MANHATTAN",2011,2014
"119","1064808-DCA","Inactive",2011-03-24,2014-12-31,"Cigarette Retail Dealer","101 MORONTA FOOD CORP.","101 DYCKMAN ST NEW YORK NY 10040","MANHATTAN",2011,2014
"120","1272746-DCA","Inactive",2011-03-25,2014-12-31,"Cigarette Retail Dealer","SILVERBUCKS INC.","246 E 53RD ST NEW YORK NY 10022","MANHATTAN",2011,2014
"121","1386054-DCA","Inactive",2011-03-29,2014-12-31,"Cigarette Retail Dealer","FRESH FOOD DELI & GROCERY INC.","386 CANAL ST NEW YORK NY 10013","MANHATTAN",2011,2014
"122","1386682-DCA","Inactive",2011-03-29,2014-12-31,"Cigarette Retail Dealer","CHELSEA PARK LLC","118 10TH AVE NEW YORK NY 10011","MANHATTAN",2011,2014
"123","1386370-DCA","Inactive",2011-03-31,2014-12-31,"Cigarette Retail Dealer","CVS ALBANY, L.L.C","81 8TH AVE NEW YORK NY 10011","MANHATTAN",2011,2014
"124","1045493-DCA","Inactive",2011-03-31,2014-12-31,"Cigarette Retail Dealer","JOE'S GOURMET, INC","98 GREENWICH ST NEW YORK NY 10006","MANHATTAN",2011,2014
"125","1386800-DCA","Inactive",2011-04-05,2014-12-31,"Cigarette Retail Dealer","UNRETIRED@65 DELI CORP.","13 MOTT ST NEW YORK NY 10013","MANHATTAN",2011,2014
"126","1386908-DCA","Inactive",2011-04-06,2014-12-31,"Cigarette Retail Dealer","EXPRESS # 1 GOURMET DELI CORP.","958 SAINT NICHOLAS AVE NEW YORK NY 10032","MANHATTAN",2011,2014
"127","1309152-DCA","Inactive",2011-04-06,2014-12-31,"Cigarette Retail Dealer","CVS ALBANY, L.L.C","200 W END AVE NEW YORK NY 10023","MANHATTAN",2011,2014
"128","1388016-DCA","Inactive",2011-04-15,2014-12-31,"Cigarette Retail Dealer","NEW YORK AKR, CORPORATION","57 W 106TH ST NEW YORK NY 10025","MANHATTAN",2011,2014
"129","1245788-DCA","Inactive",2011-04-22,2014-12-31,"Cigarette Retail Dealer","MD WEST SIDE GOURMET CORP.","2528 BROADWAY NEW YORK NY 10025","MANHATTAN",2011,2014
"130","1388994-DCA","Inactive",2011-04-25,2014-12-31,"Cigarette Retail Dealer","ALSAIDI, MAJIDA","63 AVENUE D NEW YORK NY 10009","MANHATTAN",2011,2014
"131","1389452-DCA","Inactive",2011-04-27,2014-12-31,"Cigarette Retail Dealer","GATES DELI INC.","500 W 157TH ST NEW YORK NY 10032","MANHATTAN",2011,2014
"132","1390376-DCA","Inactive",2011-05-05,2014-12-31,"Cigarette Retail Dealer","SAMEN DELI CORP","102 E 125TH ST NEW YORK NY 10035","MANHATTAN",2011,2014
"133","1391290-DCA","Inactive",2011-05-09,2014-12-31,"Cigarette Retail Dealer","AMYDIYA ENTERPRISES INC.","520 3RD AVE NEW YORK NY 10016","MANHATTAN",2011,2014
"134","1391132-DCA","Inactive",2011-05-10,2014-12-31,"Cigarette Retail Dealer","DIAZ FOOD CENTER, CORP.","135 SHERMAN AVE NEW YORK NY 10034","MANHATTAN",2011,2014
"135","1392160-DCA","Inactive",2011-05-16,2014-12-31,"Cigarette Retail Dealer","SOHO HOUSE NEW YORK LLC","29 9TH AVE NEW YORK NY 10014","MANHATTAN",2011,2014
"136","1392688-DCA","Inactive",2011-05-19,2014-12-31,"Cigarette Retail Dealer","32ND ST. ELECTRONICS & JEWELRY OUTLET INC.","150 W 32ND ST NEW YORK NY 10001","MANHATTAN",2011,2014
"137","1393148-DCA","Inactive",2011-05-23,2014-12-31,"Cigarette Retail Dealer","10 AVENUE DELI CORP.","607 10TH AVE NEW YORK NY 10036","MANHATTAN",2011,2014
"138","1394562-DCA","Inactive",2011-06-02,2014-12-31,"Cigarette Retail Dealer","85 AUDUBON GROCERY STOP I INC","85 AUDUBON AVE NEW YORK NY 10032","MANHATTAN",2011,2014
"139","1394904-DCA","Inactive",2011-06-03,2014-12-31,"Cigarette Retail Dealer","95 PARK DELI CORP.","95 E 116TH ST NEW YORK NY 10029","MANHATTAN",2011,2014
"140","1395198-DCA","Inactive",2011-06-06,2014-12-31,"Cigarette Retail Dealer","1600 MADISON AVENUE FOOD CORP.","1600 MADISON AVE NEW YORK NY 10029","MANHATTAN",2011,2014
"141","1395518-DCA","Inactive",2011-06-08,2014-12-31,"Cigarette Retail Dealer","WEST 54 DELI, CORP.","250 W 54TH ST NEW YORK NY 10019","MANHATTAN",2011,2014
"142","1385412-DCA","Inactive",2011-06-09,2014-12-31,"Cigarette Retail Dealer","DESTINA FOODS INC.","250 W 49TH ST NEW YORK NY 10019","MANHATTAN",2011,2014
