GEOID,NAME,totpop,propwhite,medincome,propdegree,geometry,census_tract,count
36081033402,"Census Tract 334.02, Queens County, New York",13061,-1.9586389057236002,45991,0.6329516551677311,"list(list(c(-73.778422, -73.777231, -73.7747, -73.771988, -73.769241, -73.765616, -73.763805, -73.764546, -73.76466, -73.770997, -73.771178, -73.773717, -73.774496, -73.775672, -73.777138, -73.779478, -73.778422, 40.679032, 40.679654, 40.680487, 40.678798, 40.677089, 40.674779, 40.67377, 40.671512, 40.671318, 40.67091, 40.672531, 40.672145, 40.671828, 40.673387, 40.675315, 40.678365, 40.679032)))",36081033402,2
36081036100,"Census Tract 361, Queens County, New York",2956,-1.3650925866796344,41990,0.03858712670404865,"list(list(c(-73.875535, -73.872684, -73.871773, -73.871355, -73.871076, -73.870747, -73.870414, -73.871324, -73.872219, -73.872552, -73.872884, -73.873252, -73.875313, -73.875535, 40.764231, 40.764532, 40.764625, 40.762332, 40.760806, 40.758983, 40.757132, 40.757036, 40.756943, 40.758792, 40.760615, 40.762657, 40.763008, 40.764231)))",36081036100,2
36047027500,"Census Tract 275, Kings County, New York",4346,-1.6477336909862847,55990,-0.6994699251244799,"list(list(c(-73.941348, -73.938515, -73.93559, -73.935444, -73.9353, -73.935155, -73.935008, -73.940769, -73.940914, -73.941058, -73.941204, -73.941348, 40.685031, 40.685358, 40.685695, 40.684963, 40.684229, 40.683497, 40.682764, 40.6821, 40.682833, 40.683567, 40.6843, 40.685031)))",36047027500,2
36047028300,"Census Tract 283, Kings County, New York",4150,-1.4153398941119275,32917,-0.7909106218112003,"list(list(c(-73.943526, -73.937792, -73.937631, -73.937484, -73.937342, -73.940265, -73.9431, -73.943243, -73.943388, -73.943526, 40.696031, 40.69669, 40.695951, 40.695219, 40.694485, 40.694148, 40.693823, 40.694558, 40.695289, 40.696031)))",36047028300,3
36047029300,"Census Tract 293, Kings County, New York",3426,-1.6257504939846563,30479,-0.2814553116994725,"list(list(c(-73.936172, -73.930325, -73.93018, -73.930035, -73.929888, -73.92975, -73.932669, -73.93559, -73.935736, -73.935879, -73.936027, -73.936172, 40.688627, 40.689298, 40.688565, 40.687833, 40.6871, 40.686366, 40.686032, 40.685695, 40.686428, 40.68716, 40.687892, 40.688627)))",36047029300,2
36047029700,"Census Tract 297, Kings County, New York",3969,-1.760790132708945,50260,-0.18348313667798635,"list(list(c(-73.935008, -73.932086, -73.929161, -73.929009, -73.928727, -73.928555, -73.929058, -73.934351, -73.934571, -73.934715, -73.934862, -73.935008, 40.682764, 40.6831, 40.683437, 40.682703, 40.681237, 40.68005, 40.679277, 40.679564, 40.680565, 40.681298, 40.682031, 40.682764)))",36047029700,2
36047029800,"Census Tract 298, Kings County, New York",3871,-0.11205035758681718,55938,-0.8105050568154976,"list(list(c(-73.99039, -73.989808, -73.989224, -73.988643, -73.986847, -73.986303, -73.986059, -73.985491, -73.985266, -73.988658, -73.989395, -73.991599, -73.99039, 40.601743, 40.602303, 40.602865, 40.603421, 40.605097, 40.602229, 40.600958, 40.59793, 40.596744, 40.5988, 40.599255, 40.600581, 40.601743)))",36047029800,3
36047029900,"Census Tract 299, Kings County, New York",2663,-1.9335152520074534,22734,-0.9868549718541725,"list(list(c(-73.930199, -73.929058, -73.925266, -73.924593, -73.921646, -73.921816, -73.923779, -73.926594, -73.930322, -73.930199, 40.678026, 40.679277, 40.679073, 40.679032, 40.67887, 40.677019, 40.677118, 40.677278, 40.677485, 40.678026)))",36047029900,4
36047030300,"Census Tract 303, Kings County, New York",5018,-1.9806221027252284,19696,-1.0848271468756585,"list(list(c(-73.922049, -73.921901, -73.921816, -73.919219, -73.916465, -73.913696, -73.913846, -73.91392, -73.914004, -73.916773, -73.919541, -73.922132, -73.922049, 40.674574, 40.676131, 40.677019, 40.676886, 40.676647, 40.676495, 40.674908, 40.67413, 40.67324, 40.67339, 40.673542, 40.673684, 40.674574)))",36047030300,5
36047030400,"Census Tract 304, Kings County, New York",3742,-0.25337090974014254,37837,-0.14429426666939188,"list(list(c(-74.0013650592907, -73.998594, -73.997368, -73.996194, -73.995308, -73.996747, -73.995225, -73.992389, -73.99019, -73.988731, -73.987988, -73.989621, -73.990364, -73.991539, -73.992558, -73.993758, -73.998031, -74.000416, -74.000586991197, -74.000724, -74.0013024175856, -74.0013650592907, 40.592284776111, 40.593555, 40.593974, 40.593992, 40.594428, 40.595643, 40.597093, 40.595211, 40.593882, 40.593002, 40.592553, 40.590982, 40.591432, 40.590391, 40.589922, 40.590332, 40.588466, 40.587136, 
40.5870718783011, 40.591124, 40.5921713497932, 40.592284776111)))",36047030400,2
36047032600,"Census Tract 326, Kings County, New York",6947,-1.0416255450842453,20833,-0.7386587951330743,"list(list(c(-73.992638, -73.990504, -73.986276, -73.984149, -73.983461, -73.985573, -73.989686, -73.991743, -73.992195, -73.992638, 40.578118, 40.578358, 40.578823, 40.579053, 40.575411, 40.57515, 40.574004, 40.57343, 40.575808, 40.578118)))",36047032600,2
36047032700,"Census Tract 327, Kings County, New York",2501,-1.475008571687776,47153,0.15615373672983207,"list(list(c(-73.962884, -73.962429, -73.960956, -73.960615, -73.960337, -73.957292, -73.95721, -73.953849, -73.9537, -73.957044, -73.96077, -73.960662, -73.962005, -73.962814, -73.962884, 40.662622, 40.663125, 40.663285, 40.663303, 40.664108, 40.664303, 40.663517, 40.663728, 40.662174, 40.661965, 40.661734, 40.660947, 40.66067, 40.660504, 40.662622)))",36047032700,2
36061022500,"Census Tract 225, New York County, New York",10269,-1.0541873719423187,48157,0.5153850451419477,"list(list(c(-73.963182, -73.9623499039728, -73.957462, -73.954884, -73.953684, -73.951853, -73.949694, -73.949006, -73.949465, -73.949921, -73.950829, -73.952911, -73.953676, -73.955697, -73.957083, -73.959192, -73.9636574765412, -73.963182, 40.8269, 40.8288083941493, 40.82687, 40.825834, 40.825312, 40.82451, 40.823604, 40.823315, 40.82269, 40.822073, 40.820829, 40.821697, 40.822019, 40.822876, 40.823202, 40.824342, 40.8262983766213, 40.8269)))",36061022500,4
36061022600,"Census Tract 226, New York County, New York",4235,-1.559800902979771,36627,0.0059297350302199205,"list(list(c(-73.947034, -73.944193, -73.941347, -73.941803, -73.942249, -73.943172, -73.946031, -73.945568, -73.948419, -73.947034, 40.81583, 40.814634, 40.813438, 40.812815, 40.812201, 40.810942, 40.812119, 40.812752, 40.813938, 40.81583)))",36061022600,2
36061022800,"Census Tract 228, New York County, New York",5814,-1.569222273123326,33910,0.9268681802321893,"list(list(c(-73.946055, -73.945141, -73.942299, -73.939457, -73.939909, -73.940369, -73.940855, -73.941347, -73.944193, -73.947034, -73.946055, 40.817175, 40.818424, 40.817226, 40.816027, 40.815404, 40.814774, 40.814106, 40.813438, 40.814634, 40.81583, 40.817175)))",36061022800,2
36061023000,"Census Tract 230, New York County, New York",9259,-1.5158345089765144,35569,0.7831756568673429,"list(list(c(-73.944231, -73.943778, -73.943322, -73.940477, -73.937641, -73.938087, -73.938539, -73.938991, -73.939457, -73.942299, -73.945141, -73.944231, 40.819673, 40.820294, 40.820917, 40.819721, 40.818517, 40.8179, 40.817282, 40.816663, 40.816027, 40.817226, 40.818424, 40.819673)))",36061023000,5
36061023100,"Census Tract 231, New York County, New York",6890,-0.9160072765035117,45262,0.6002942634939024,"list(list(c(-73.947117, -73.946203, -73.945292, -73.943898, -73.942453, -73.940595, -73.942924, -73.944756, -73.946222, -73.947604, -73.947117, 40.825904, 40.827154, 40.828401, 40.827815, 40.827207, 40.826414, 40.82326, 40.824032, 40.824652, 40.825233, 40.825904)))",36061023100,2
36061023200,"Census Tract 232, New York County, New York",8370,-1.7482283058508716,28800,0.40434991345093,"list(list(c(-73.942411, -73.941917, -73.941426, -73.938586, -73.935745, -73.936227, -73.936721, -73.937641, -73.940477, -73.943322, -73.942411, 40.822164, 40.822837, 40.823507, 40.82231, 40.821106, 40.820438, 40.81977, 40.818517, 40.819721, 40.820917, 40.822164)))",36061023200,2
36061023300,"Census Tract 233, New York County, New York",6808,-1.1986483808101622,41552,0.3912869567813986,"list(list(c(-73.9599182216476, -73.952247, -73.949688, -73.948139, -73.945292, -73.946203, -73.947117, -73.94996, -73.951273, -73.951969, -73.953712, -73.954429, -73.9614512106068, -73.9599182216476, 40.8343854046995, 40.83128, 40.830244, 40.829599, 40.828401, 40.827154, 40.825904, 40.827104, 40.827658, 40.827041, 40.827275, 40.828074, 40.8308695278475, 40.8343854046995)))",36061023300,3
36061023400,"Census Tract 234, New York County, New York",5225,-1.569222273123326,38854,0.5545739151505419,"list(list(c(-73.940515, -73.939602, -73.939351, -73.936787, -73.93722, -73.937673, -73.938129, -73.935745, -73.938586, -73.941426, -73.940515, 40.824757, 40.826002, 40.825898, 40.824811, 40.824188, 40.823566, 40.822934, 40.821106, 40.82231, 40.823507, 40.824757)))",36061023400,2
36061023501,"Census Tract 235.01, New York County, New York",6647,-1.5629413596942894,34846,0.012461213364985665,"list(list(c(-73.94438, -73.94298, -73.941368, -73.940346, -73.940167, -73.938588, -73.939248, -73.940595, -73.942453, -73.943898, -73.945292, -73.94438, 40.829651, 40.831568, 40.830891, 40.830458, 40.830383, 40.829717, 40.828296, 40.826414, 40.827207, 40.827815, 40.828401, 40.829651)))",36061023501,2
36061023600,"Census Tract 236, New York County, New York",7004,-1.8267397237138299,36540,0.35209808677280446,"list(list(c(-73.939602, -73.937271, -73.93519, -73.934837, -73.934555, -73.933059, -73.932327, -73.933823, -73.934475, -73.936227, -73.935745, -73.938129, -73.937673, -73.93722, -73.936787, -73.939351, -73.939602, 40.826002, 40.829154, 40.828295, 40.828032, 40.828047, 40.828156, 40.819503, 40.819491, 40.819697, 40.820438, 40.821106, 40.822934, 40.823566, 40.824188, 40.824811, 40.825898, 40.826002)))",36061023600,3
36061024500,"Census Tract 245, New York County, New York",16231,-1.1201369629472038,35394,-0.07244800498696903,"list(list(c(-73.944297, -73.944022, -73.943741, -73.943066, -73.94114, -73.939827, -73.940102, -73.939888, -73.939775, -73.940049, -73.94036, -73.941118, -73.941577, -73.944426, -73.943967, -73.944574, -73.944297, 40.837078, 40.83778, 40.838477, 40.840193, 40.83918, 40.838498, 40.836945, 40.835794, 40.835183, 40.834491, 40.833786, 40.834114, 40.833487, 40.834681, 40.835309, 40.836382, 40.837078)))",36061024500,3
36061024900,"Census Tract 249, New York County, New York",1324,-1.484429941831331,37679,0.9138052235626575,"list(list(c(-73.937332, -73.936464, -73.935567, -73.935079, -73.936691, -73.938343, -73.937332, 40.839294, 40.840482, 40.841713, 40.839267, 40.837193, 40.837909, 40.839294)))",36061024900,2
36061025300,"Census Tract 253, New York County, New York",12189,-0.8689004257857366,36780,0.508853566807182,"list(list(c(-73.941142, -73.940518, -73.938855, -73.939025, -73.937982, -73.937518, -73.936126, -73.934671, -73.935567, -73.936464, -73.937929, -73.939334, -73.942013, -73.941142, 40.844049, 40.845369, 40.844679, 40.843942, 40.843501, 40.844137, 40.84355, 40.842958, 40.841713, 40.840482, 40.841087, 40.841681, 40.84281, 40.844049)))",36061025300,5
36061026100,"Census Tract 261, New York County, New York",13496,-1.280300255387639,29702,0.05818156170834589,"list(list(c(-73.937518, -73.936078, -73.935172, -73.934693, -73.934239, -73.932849, -73.931393, -73.931851, -73.932325, -73.933233, -73.933716, -73.934671, -73.936126, -73.937518, 40.844137, 40.846105, 40.847358, 40.847999, 40.848626, 40.848038, 40.847428, 40.846803, 40.846154, 40.84491, 40.844247, 40.842958, 40.84355, 40.844137)))",36061026100,2
36061026900,"Census Tract 269, New York County, New York",8651,-1.2300529479553457,32585,1.1162810519403956,"list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",36061026900,3
36061027100,"Census Tract 271, New York County, New York",9704,-0.40725328875154093,49750,0.6982664385153886,"list(list(c(-73.936661, -73.935716, -73.936545, -73.936355, -73.936038, -73.934627, -73.933705, -73.932228, -73.930996, -73.931495, -73.932433, -73.932861, -73.934239, -73.935471, -73.936397, -73.935754, -73.936661, 40.850448, 40.852339, 40.852611, 40.853821, 40.854915, 40.854501, 40.854169, 40.853582, 40.853062, 40.85238, 40.851095, 40.850506, 40.848626, 40.849145, 40.849541, 40.850168, 40.850448)))",36061027100,5
36061028500,"Census Tract 285, New York County, New York",7778,-1.2551766016714925,36500,0.5545739151505419,"list(list(c(-73.930174, -73.930003, -73.929694, -73.928599, -73.927766, -73.926011, -73.925373, -73.924742, -73.924877, -73.925146, -73.926502, -73.92733, -73.92842, -73.931313, -73.930174, 40.861649, 40.862103, 40.862215, 40.862614, 40.862926, 40.863575, 40.862582, 40.861594, 40.861541, 40.861451, 40.860956, 40.860647, 40.860242, 40.859328, 40.861649)))",36061028500,5
36061029100,"Census Tract 291, New York County, New York",12337,-1.2677384285295656,28743,0.3782240001118674,"list(list(c(-73.927269, -73.925005, -73.92311, -73.922498, -73.921884, -73.92125, -73.920611, -73.922495, -73.924742, -73.925373, -73.926011, -73.927269, 40.865535, 40.866336, 40.867016, 40.866064, 40.8651, 40.864112, 40.863113, 40.862413, 40.861594, 40.862582, 40.863575, 40.865535)))",36061029100,3
36061029300,"Census Tract 293, New York County, New York",9381,-0.8689004257857366,32509,0.06471304004311162,"list(list(c(-73.92311, -73.921214, -73.919754, -73.917044, -73.918943, -73.920276, -73.920611, -73.92125, -73.921884, -73.922498, -73.92311, 40.867016, 40.867693, 40.868114, 40.867026, 40.864463, 40.862606, 40.863113, 40.864112, 40.8651, 40.866064, 40.867016)))",36061029300,5
36081037500,"Census Tract 375, Queens County, New York",3946,-0.3852700917499125,45655,-0.6341551417768224,"list(list(c(-73.873657, -73.872219, -73.871324, -73.870995, -73.870695, -73.869947, -73.868826, -73.867351, -73.867097, -73.866088, -73.86791, -73.868086, -73.868438, -73.868529, -73.869425, -73.870842, -73.871792, -73.872692, -73.873657, 40.756804, 40.756943, 40.757036, 40.755208, 40.753564, 40.751794, 40.749899, 40.747358, 40.747432, 40.745474, 40.744934, 40.745601, 40.747031, 40.747588, 40.749157, 40.751545, 40.753326, 40.75503, 40.756804)))",36081037500,2
36081040100,"Census Tract 401, Queens County, New York",8193,-0.7212989602033749,47702,-0.6798754901201828,"list(list(c(-73.860409, -73.858447, -73.857542, -73.855799, -73.855385, -73.854556, -73.855835, -73.855479, -73.855139, -73.854421, -73.857323, -73.858401, -73.859178, -73.859586, -73.860409, 40.753937, 40.753936, 40.754067, 40.75441, 40.753571, 40.751962, 40.751577, 40.750891, 40.750226, 40.748805, 40.747922, 40.75002, 40.751527, 40.752321, 40.753937)))",36081040100,3
36081044000,"Census Tract 440, Queens County, New York",3821,-1.9712007325816736,52237,-0.48393114007721066,"list(list(c(-73.791156, -73.789664, -73.78598, -73.784849, -73.782566, -73.780345, -73.777842, -73.781656, -73.7832, -73.788387, -73.789539, -73.790268, -73.790498, -73.791156, 40.702294, 40.70304, 40.704187, 40.704586, 40.705425, 40.705412, 40.703217, 40.702598, 40.700699, 40.69972, 40.700822, 40.701561, 40.701791, 40.702294)))",36081044000,3
36081044301,"Census Tract 443.01, Queens County, New York",3535,-0.2910563903143623,20273,-0.5492459234248679,"list(list(c(-73.862666, -73.861187, -73.859449, -73.857768, -73.85754, -73.856454, -73.857309, -73.857702, -73.858975, -73.860072, -73.860734, -73.861855, -73.86241, -73.862666, 40.74341, 40.741985, 40.743036, 40.741406, 40.741193, 40.740363, 40.739681, 40.73936, 40.738698, 40.738373, 40.739636, 40.741589, 40.74289, 40.74341)))",36081044301,2
36081044302,"Census Tract 443.02, Queens County, New York",4748,-0.9599736705067686,54569,0.9660570502407838,"list(list(c(-73.867557, -73.866033, -73.86241, -73.861855, -73.860734, -73.860072, -73.8623, -73.864047, -73.86583, -73.866095, -73.86648, -73.86704, -73.867147, -73.867318, -73.867563, -73.867557, 40.741678, 40.742036, 40.74289, 40.741589, 40.739636, 40.738373, 40.737682, 40.737163, 40.736643, 40.737251, 40.738211, 40.739572, 40.739837, 40.740261, 40.740942, 40.741678)))",36081044302,3
36081044400,"Census Tract 444, Queens County, New York",3024,-1.7105428252766515,37054,-0.1377627883346265,"list(list(c(-73.794895, -73.792526, -73.791463, -73.790796, -73.78975, -73.78957, -73.78804, -73.787719, -73.785562, -73.78429, -73.78237, -73.779048, -73.778676, -73.776055, -73.774892, -73.773139, -73.771736, -73.771151, -73.768445, -73.774708, -73.775037, -73.772308, -73.773957, -73.77691, -73.777842, -73.780345, -73.782566, -73.784849, -73.78598, -73.789664, -73.791156, -73.792368, -73.793792, -73.794895, 40.705461, 40.70636, 40.706678, 40.70687, 40.707171, 40.707222, 40.707571, 40.707661, 40.707936, 
40.707931, 40.708076, 40.70871, 40.708779, 40.709105, 40.709419, 40.709923, 40.710313, 40.710212, 40.709637, 40.707333, 40.705233, 40.700572, 40.699806, 40.702525, 40.703217, 40.705412, 40.705425, 40.704586, 40.704187, 40.70304, 40.702294, 40.702121, 40.704032, 40.705461)))",36081044400,2
36081044601,"Census Tract 446.01, Queens County, New York",3119,-1.1484010733778687,36553,-0.04632209164790568,"list(list(c(-73.801657, -73.79997, -73.799144, -73.798258, -73.796317, -73.794895, -73.793792, -73.79609, -73.797124, -73.79992, -73.800201, -73.801657, 40.705761, 40.70638, 40.706685, 40.707016, 40.707723, 40.705461, 40.704032, 40.703294, 40.703035, 40.702474, 40.703341, 40.705761)))",36081044601,2
36047032900,"Census Tract 329, Kings County, New York",5783,-1.0698896555149104,47578,0.42394434845522727,"list(list(c(-73.953849, -73.950974, -73.948166, -73.945463, -73.942696, -73.942829, -73.945613, -73.947914, -73.95081, -73.9537, -73.953849, 40.663728, 40.663905, 40.664082, 40.664226, 40.664055, 40.662847, 40.662676, 40.662533, 40.662354, 40.662174, 40.663728)))",36047032900,3
36047034200,"Census Tract 342, Kings County, New York",5748,-0.7746867243501865,16656,-0.22920348502134655,"list(list(c(-74.002796, -74.000675, -73.998556, -73.997497, -73.99538, -73.992195, -73.991743, -73.992773, -73.994904, -73.997044, -73.998088, -74.00031, -74.002548, -74.002796, 40.574637, 40.574868, 40.575101, 40.575218, 40.575451, 40.575808, 40.57343, 40.573198, 40.572873, 40.572751, 40.572752, 40.572933, 40.573327, 40.574637)))",36047034200,3
36047034300,"Census Tract 343, Kings County, New York",5097,-1.8864084012896782,25019,-1.0391067985322984,"list(list(c(-73.94186, -73.941694, -73.938895, -73.938841, -73.936078, -73.936343, -73.936406, -73.939177, -73.941945, -73.94186, 40.672968, 40.674748, 40.674599, 40.675493, 40.675335, 40.672704, 40.671774, 40.671926, 40.672078, 40.672968)))",36047034300,3
36047034800,"Census Tract 348, Kings County, New York",2185,-0.14345492473200058,46346,-0.10510539666079775,"list(list(c(-73.990679, -73.988237, -73.990006, -73.988358, -73.986608, -73.987084, -73.984928, -73.984001, -73.982812, -73.980839, -73.977504, -73.974638, -73.974618, -73.974498, -73.974686, -73.976212, -73.977941, -73.981939, -73.981202, -73.983461, -73.984149, -73.986276, -73.990504, -73.990697, -73.990679, 40.58006, 40.579704, 40.580676, 40.583475, 40.583719, 40.584619, 40.584596, 40.584699, 40.583792, 40.583314, 40.582784, 40.583114, 40.582786, 40.581874, 40.579977, 40.579828, 40.579626, 40.5792, 
40.575565, 40.575411, 40.579053, 40.578823, 40.578358, 40.579318, 40.58006)))",36047034800,5
36047034900,"Census Tract 349, Kings County, New York",5297,-1.8393015505719033,29754,-0.5949662717682281,"list(list(c(-73.931381, -73.931214, -73.931119, -73.931033, -73.930868, -73.928098, -73.928261, -73.928443, -73.928598, -73.928683, -73.931455, -73.931381, 40.666126, 40.667825, 40.668798, 40.669738, 40.671474, 40.671321, 40.669588, 40.667672, 40.66597, 40.665086, 40.665234, 40.666126)))",36047034900,2
36047035100,"Census Tract 351, Kings County, New York",4437,-1.5189749656910327,24519,-0.11163687499556314,"list(list(c(-73.933982, -73.933888, -73.933798, -73.933635, -73.930868, -73.931033, -73.931119, -73.931214, -73.931381, -73.931455, -73.934224, -73.933982, 40.667976, 40.66895, 40.669891, 40.671626, 40.671474, 40.669738, 40.668798, 40.667825, 40.666126, 40.665234, 40.665378, 40.667976)))",36047035100,4
36047035500,"Census Tract 355, Kings County, New York",5620,-1.6445932342717664,39850,0.3912869567813986,"list(list(c(-73.937074, -73.936984, -73.934224, -73.931455, -73.928683, -73.928544, -73.929403, -73.929874, -73.930685, -73.931607, -73.934553, -73.937264, -73.937074, 40.664644, 40.665536, 40.665378, 40.665234, 40.665086, 40.664574, 40.664199, 40.66399, 40.66362, 40.663557, 40.663362, 40.663192, 40.664644)))",36047035500,2
36047035900,"Census Tract 359, Kings County, New York",5213,-1.9586389057236002,30898,-0.48393114007721066,"list(list(c(-73.925413, -73.925328, -73.925245, -73.925161, -73.925122, -73.925082, -73.922132, -73.922215, -73.9223, -73.922384, -73.922467, -73.922544, -73.922632, -73.922753, -73.924389, -73.924772, -73.925539, -73.925413, 40.670279, 40.671169, 40.672062, 40.672954, 40.673399, 40.673844, 40.673684, 40.672792, 40.6719, 40.671009, 40.670117, 40.669276, 40.668373, 40.667098, 40.666385, 40.667487, 40.668493, 40.670279)))",36047035900,5
36047036502,"Census Tract 365.02, Kings County, New York",1164,-1.7482283058508716,27364,-1.2415826269100363,"list(list(c(-73.911224, -73.911152, -73.911075, -73.909157, -73.90831, -73.908195, -73.908088, -73.907125, -73.90524, -73.902535, -73.903475, -73.907877, -73.909255, -73.91123, -73.911224, 40.673152, 40.673979, 40.674757, 40.674653, 40.674605, 40.675379, 40.67619, 40.676248, 40.676145, 40.675884, 40.675507, 40.673567, 40.672948, 40.673079, 40.673152)))",36047036502,2
36047037500,"Census Tract 375, Kings County, New York",3129,-1.2677384285295656,45573,0.9464626152364862,"list(list(c(-73.923979, -73.922072, -73.921214, -73.92055, -73.918783, -73.918294, -73.918046, -73.917996, -73.91785, -73.923252, -73.923396, -73.923542, -73.923689, -73.923834, -73.923979, 40.689275, 40.68949, 40.689019, 40.688641, 40.687626, 40.687357, 40.687213, 40.686965, 40.686233, 40.685612, 40.686345, 40.687076, 40.687811, 40.688541, 40.689275)))",36047037500,2
